client_id,page_url,referrer,timestamp,event_name,event_data,user_agent,clientId,client_id_canonical
1740443561-SkhH6ka4TK1q,https://puffy.com/products/puffy-lux-mattress?type=24EA74&irclickid=BB51C8&utm_source=921888&utm_medium=7B4C8A&clickid=BB51C8&iradid=139F4C&im_ref=BB51C8&irgwc=C4CA42&kind=F7BEFC,,2025-02-26T00:10:42.845Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740443561-SkhH6ka4TK1q
1740526488-UAjlVegIvt5K,https://puffy.com/pages/puffy-mattress-and-puffy-lux,,2025-02-26T00:10:48.963Z,product_added_to_cart,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740526488-UAjlVegIvt5K
1740528645-FV1hcCN2tH2A,https://puffy.com/blogs/best-sleep/how-to-make-a-fort-on-your-bed-without-a-frame,,2025-02-26T00:11:30.481Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740528645-FV1hcCN2tH2A
1740528432-IUO3qgj50dA1,https://puffy.com/products/puffy-lux-mattress?utm_content=12926E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=AEED64&amp_device_id=4B60A8&oid=167909&affid=AAB323&sub1=311258&sub2=46EFF4&sub3=930C9C&gad_source=C4CA42&gclid=4297A3&_gl=6A7656,,2025-02-26T00:11:46.110Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740528432-IUO3qgj50dA1
,https://puffy.com/,,2025-02-26T00:11:51.522Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,
1739940235-SHaRuZqWZQ0G,https://puffy.com/?utm_source=E2AC2B&utm_medium=18B43C&utm_campaign=F90304&utm_content=1439B4&bxid=1439B4&_kx=622475,,2025-02-26T00:11:56.498Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1739940235-SHaRuZqWZQ0G
1736352520-CNLY28AKYdV2,https://puffy.com/?oid=ECCBC8&affid=C9F0F8&sub1=795938&sub2=AD132B&sub3=D4D4EF&sub4=910955&msclkid=3808A1&utm_source=738AA8&utm_medium=AE24AC&utm_campaign=32C61E&utm_term=D4D4EF&utm_content=4DBA11,,2025-02-26T00:12:12.933Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1736352520-CNLY28AKYdV2
1740528729-EqkJC_gZUL8y,https://puffy.com/cart,,2025-02-26T00:12:15.443Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",,1740528729-EqkJC_gZUL8y
1740528743-R2BRq6V9SR3C,https://puffy.com/blogs/best-sleep/how-many-skeins-of-yarn-for-a-blanket?srsltid=5E86FB,https://www.google.com/,2025-02-26T00:12:25.230Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1740528743-R2BRq6V9SR3C
1740528704-exRNEGyQwgmL,https://puffy.com/blogs/best-sleep/can-you-bring-a-blanket-to-the-fields,,2025-02-26T00:12:33.435Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740528704-exRNEGyQwgmL
1738815411--YIpIyf0yijy,https://puffy.com/products/puffy-zen-bed-frame?oid=ECCBC8&affid=C81E72&sub1=9BA155&sub2=64BB51&sub3=43033F&fbclid=369A4F&utm_source=26CAE7&utm_medium=76E084&campaign_id=9BA155&ad_id=43033F&utm_id=9BA155&utm_content=43033F&utm_term=64BB51&utm_campaign=9BA155,https://source-603bdc25.com/,2025-02-26T00:13:13.420Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/701868675;IABMV/1]",,1738815411--YIpIyf0yijy
1740528393-SN5plmtzsCOq,https://puffy.com/products/puffy-royal-mattress?resultquiz=C4CA42&size=2C2D2C,,2025-02-26T00:14:09.006Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1 Ddg/18.3",,1740528393-SN5plmtzsCOq
1740528550-frcWdJIQtSbG,https://puffy.com/products/puffy-lux-mattress?size=6E2D03&sfdr_ptcid=F84283&sfdr_hash=BABACC&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=CD5051&gclid=062F03,https://www.google.com/,2025-02-26T00:14:43.763Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740528550-frcWdJIQtSbG
1740528986-iwA7QlwR-uN4,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=1B80FA&kind=33E241,,2025-02-26T00:16:28.449Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740528986-iwA7QlwR-uN4
1740528998-VoiNFhZGNsSk,https://puffy.com/,,2025-02-26T00:16:41.114Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,1740528998-VoiNFhZGNsSk
1740526660-3SMdGyiXFQI2,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk1aU0g1MU1GNFBESlNZRUZFNk41TUFW,https://puffy.com/,2025-02-26T00:16:42.084Z,page_viewed,,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",,1740526660-3SMdGyiXFQI2
1740529030-fI3teQxndvYq,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=950B26&utm_content=2DEE62&amp_device_id=BF3BAF&oid=E4DA3B&affid=C20AD4&sub1=88CD30&gad_source=C4CA42&gbraid=7F2280&gclid=B56435&_gl=A53CC3&kind=C971FF,https://source-175c1c8e.com/,2025-02-26T00:17:37.751Z,email_filled_on_popup,"{""user_email"":""850cf0f2e474960996a317660520f9f83ecda8376e898c6b28a1b01ac9c0ec9f""}","Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740529030-fI3teQxndvYq
1740528941-rEq5HE4EWtwC,https://puffy.com/products/puffy-mattress?kind=0E401F,,2025-02-26T00:17:39.847Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",,1740528941-rEq5HE4EWtwC
1740528994-YHEfS8eCy3ZN,https://puffy.com/products/puffy-mattress?utm_content=4594CE&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=AEED64&amp_device_id=36EEFC&oid=167909&affid=AAB323&sub1=B9C0BD&sub2=782319&sub3=D876E4&gad_source=C4CA42&gclid=317F37&_gl=494700,,2025-02-26T00:17:53.502Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740528994-YHEfS8eCy3ZN
1740489700-ZoXx91Vy0QHp,https://puffy.com/products/puffy-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=AEED64&oid=167909&affid=9BF31C&sub1=72AD88&sub2=0E407B&sub3=BABF38&sub4=21AD0B&msclkid=87E8AE&_gl=311F61,,2025-02-26T00:18:02.256Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740489700-ZoXx91Vy0QHp
1739020038-GMMI5qXuLblN,https://puffy.com/products/puffy-lux-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=14BEAC&utm_content=2DEE62&amp_device_id=D70E18&oid=C81E72&affid=ECCBC8&sub1=68EB5A&sub2=F93024&sub3=F2F567&gad_source=C4CA42&gbraid=D79431&gclid=3D3192&_gl=339D30&size=719EF2,,2025-02-26T00:18:54.167Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1739020038-GMMI5qXuLblN
1739573958-hjz_ihmSyaB0,https://puffy.com/products/puffy-lux-mattress?variant=DEF1AC&sfdr_ptcid=068D9F&sfdr_hash=030C09&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=CFCD20&gclid=9D7869,,2025-02-26T00:19:36.346Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",,1739573958-hjz_ihmSyaB0
1740159312-geUuOCf5TPiT,https://puffy.com/blogs/best-sleep/can-you-plug-an-electric-blanket-into-an-extension-cord,https://source-e7f42712.com/,2025-02-26T00:19:52.197Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740159312-geUuOCf5TPiT
1738443676-ymSUZa9i_DPw,https://puffy.com/products/puffy-monarch-mattress?set_view=32617F&utm_campaign=6D611A&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&gad_source=CFCD20&gclid=E724E4&kind=6D611A,,2025-02-26T00:19:53.810Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1738443676-ymSUZa9i_DPw
1740529139-295SiN1leTga,https://puffy.com/pages/puffy-mattress-comparison,,2025-02-26T00:19:57.303Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",,1740529139-295SiN1leTga
1740529109-e0_oDnvJqM9h,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=92B61F&oid=ECCBC8&affid=E4DA3B&sub1=BA9CB1&gad_source=C4CA42&gbraid=B8ADA9&gclid=BC11B7&kind=92B61F&size=BBD471,https://www.google.com/,2025-02-26T00:21:06.593Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.7 Mobile/15E148 Safari/604.1",,1740529109-e0_oDnvJqM9h
1740529311-zYP1DtclZdjN,https://puffy.com/blogs/best-sleep/do-you-tip-mattress-delivery,,2025-02-26T00:22:34.015Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740529311-zYP1DtclZdjN
1740529326-adVnYB0dPY-c,https://puffy.com/blogs/best-sleep/how-to-raise-a-platform-bed-without-legs,,2025-02-26T00:22:37.785Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740529326-adVnYB0dPY-c
1740529358-gOdIW1l28P2B,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=5710EA&utm_content=751C86&oid=C81E72&affid=45C48C&sub1=8BEC54&sub2=6E2FA7&sub3=A22A5A&sub4=910955&msclkid=679529&utm_source=738AA8&utm_medium=AE24AC&utm_campaign=592CBE&utm_term=A22A5A&utm_content=F206B6&amp_device_id=7B9494&_gl=FD2A0D,,2025-02-26T00:22:44.353Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740529358-gOdIW1l28P2B
1740529367-pEo6oa7Y2KXU,https://puffy.com/products/puffy-mattress?utm_source=BC55EF&utm_medium=9A780E&utm_campaign=918974&utm_content=396097&bxid=DE3716&_kx=B50F77,,2025-02-26T00:22:48.407Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",,1740529367-pEo6oa7Y2KXU
1740529415-p3O4QWGy1T2t,https://puffy.com/products/puffy-lux-mattress?srsltid=7FBF4D,,2025-02-26T00:23:36.152Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740529415-p3O4QWGy1T2t
1740529281-ElqcMUabUBW0,https://puffy.com/products/puffy-lux-mattress?size=2C2D2C,,2025-02-26T00:23:41.504Z,page_viewed,,"Mozilla/5.0 (Linux; Android 14; SM-S908U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.121 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/495.2.0.64.94;]",,1740529281-ElqcMUabUBW0
1740529329-ntXDGjBkZAEp,https://puffy.com/pages/puffy-mattress-and-puffy-lux,,2025-02-26T00:24:02.837Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740529329-ntXDGjBkZAEp
1740529423-xv69yIklZj3d,https://puffy.com/products/puffy-mattress?utm_content=12926E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=AEED64&amp_device_id=57B48C&oid=167909&affid=AAB323&sub1=D69F92&sub2=33B496&sub3=096CF2&gad_source=C4CA42&gbraid=1B8E5C&gclid=45DBF9&size=2C2D2C,,2025-02-26T00:24:22.981Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1740529423-xv69yIklZj3d
1740516337-vewamvku--fa,https://puffy.com/products/puffy-sheets?size=BBD471,,2025-02-26T00:24:37.630Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740516337-vewamvku--fa
1740529396-imu8Hjx1DVAO,https://puffy.com/?oid=ECCBC8&affid=E4DA3B&sub1=ABB864&sub2=D4C9CC&sub3=D4D4EF&gad_source=C4CA42&gbraid=F9E9C4&gclid=935995,https://www.google.com/,2025-02-26T00:24:58.160Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1740529396-imu8Hjx1DVAO
1740529559-Va6eQsNV_TJz,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=4EC729&utm_content=751C86&amp_device_id=BC54AF&oid=E4DA3B&affid=C20AD4&sub1=DAC80A&sub2=66387A&sub3=2ECD65&gad_source=C4CA42&gbraid=DE8A7D&gclid=554019&_gl=C4D86A&kind=0E401F,,2025-02-26T00:26:00.113Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740529559-Va6eQsNV_TJz
1740529557-sno39z-Ifj0C,https://puffy.com/products/puffy-lux-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=E495FD&utm_content=751C86&amp_device_id=9F1DED&oid=E4DA3B&affid=6512BD&sub1=D8646B&sub2=94D268&sub3=0724B6&sub4=910955&msclkid=534CC6&_gl=D7FF18,,2025-02-26T00:26:10.496Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740529557-sno39z-Ifj0C
1740529578-KFcQObcC4ExH,https://puffy.com/products/puffy-foundation,,2025-02-26T00:26:19.649Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740529578-KFcQObcC4ExH
1740529628-DcfNGp4FOfeo,https://puffy.com/,,2025-02-26T00:27:10.191Z,page_viewed,,"Mozilla/5.0 (Linux; U; Android 8.1.0; zh-cn; MI 6X Build/OPM1.171019.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.5938.60 Mobile Safari/537.36",,1740529628-DcfNGp4FOfeo
1740529350-WUvvuoODyrMy,https://puffy.com/products/puffy-lux-mattress,,2025-02-26T00:27:21.967Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740529350-WUvvuoODyrMy
1740509773-0a2Y8TGRQzsJ,https://puffy.com/blogs/best-sleep/how-to-fix-a-hole-in-a-blanket,https://checkout.puffy.com/,2025-02-26T00:27:30.620Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740509773-0a2Y8TGRQzsJ
