clientId,page_url,timestamp,event_name,event_data,user_agent,client_id,referrer,client_id_canonical
1741306282-oRhx6x5tW7iA,https://puffy.com/blogs/best-sleep/bubble-in-air-mattress?srsltid=9D337E,2025-03-07T00:11:24.780Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741306282-oRhx6x5tW7iA
1741227880-HBFdyjsHrbDb,https://puffy.com/products/puffy-mattress?oid=ECCBC8&affid=C81E72&sub1=000803&sub2=5A70E6&sub3=C43A76&utm_source=26CAE7&utm_medium=AE24AC&utm_campaign=D9A0D7&fbclid=5DC02B&campaign_id=000803&ad_id=C43A76&utm_id=000803&utm_content=C43A76&utm_term=5A70E6,2025-03-07T00:11:44.905Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/502.2.0.62.102;FBBV/702932779;FBDV/iPhone15,5;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/705153818;IABMV/1]",,,1741227880-HBFdyjsHrbDb
1741306333-SkWCvPW8UjFx,https://puffy.com/products/puffy-mattress?size=B20861&sfdr_ptcid=BBEEB1&sfdr_hash=033360&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=4A6CAA&gclid=8B093F,2025-03-07T00:12:14.962Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/358.1.731895952 Mobile/15E148 Safari/604.1",,,1741306333-SkWCvPW8UjFx
1741306329-dVwLYuUdL08p,https://puffy.com/products/puffy-lux-mattress?resultQuiz=C4CA42,2025-03-07T00:13:05.127Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) (Affirm-iOS-3.282.0-4041)",,,1741306329-dVwLYuUdL08p
1741306329-dVwLYuUdL08p,https://puffy.com/products/puffy-lux-mattress?resultquiz=C4CA42&size=719EF2,2025-03-07T00:13:30.356Z,email_filled_on_popup,"{""user_email"":""3acfffa4589a25f02b8f7d89ba7da45abcf8312e719665735c86a3f263039eba""}","Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) (Affirm-iOS-3.282.0-4041)",,,1741306329-dVwLYuUdL08p
1741285608-LVq6jrTiQKN2,https://puffy.com/products/puffy-lux-mattress?resultQuiz=C4CA42,2025-03-07T00:13:39.692Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.1 Safari/605.1.15",,,1741285608-LVq6jrTiQKN2
1741306467-CMjn_jMCxnA8,https://puffy.com/?oid=ECCBC8&affid=E4DA3B&sub1=E752D5&sub2=CD08A8&sub3=D4D4EF&gad_source=C4CA42&gbraid=E19EBC,2025-03-07T00:14:28.739Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",,,1741306467-CMjn_jMCxnA8
1737765079-c4grq3zhxqS7,https://puffy.com/pages/puffy-mattress-and-puffy-lux?size=BBD471,2025-03-07T00:14:41.186Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1737765079-c4grq3zhxqS7
1741306444-j8YfGBpdseQI,https://puffy.com/products/puffy-monarch-mattress,2025-03-07T00:15:49.728Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,,1741306444-j8YfGBpdseQI
1741130194-DbYCXdjwiOnb,https://puffy.com/blogs/wellness/what-are-lucid-dreams-and-how-you-can-experience-them,2025-03-07T00:16:41.935Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,,1741130194-DbYCXdjwiOnb
1741306329-dVwLYuUdL08p,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLXdlc3QxOjAxSk5QWkJYQUZYVzhKN0hGQkpCUlNCN0ZG?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,2025-03-07T00:16:56.461Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) (Affirm-iOS-3.282.0-4041)",,,1741306329-dVwLYuUdL08p
1741304941-uYd2gQs_aj4B,https://puffy.com/products/puffy-mattress?utm_content=854719&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=65611D&oid=167909&affid=9BF31C&sub1=72AD88&sub2=8665F2&sub3=BABF38&sub4=21AD0B&msclkid=B142AF&amp_device_id=3F71A1&kind=1B2C13,2025-03-07T00:17:33.215Z,page_viewed,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,,,1741304941-uYd2gQs_aj4B
1741299844-bS2ddSOuZ4-w,https://puffy.com/blogs/best-sleep/how-long-can-you-store-a-memory-foam-mattress-on-its-side,2025-03-07T00:17:47.725Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,,1741299844-bS2ddSOuZ4-w
1740830435-NrNmGAjyB8rJ,https://puffy.com/cart,2025-03-07T00:18:17.070Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1740830435-NrNmGAjyB8rJ
1741306254-jCBkykWOIjU1,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5QWjZKV1lWR0M5ODcwMjhZUDU2UFZG?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,2025-03-07T00:18:19.448Z,checkout_started,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,,1741306254-jCBkykWOIjU1
1741306384-BCFnxhGAc6mi,https://puffy.com/products/puffy-monarch-mattress,2025-03-07T00:18:44.528Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,,1741306384-BCFnxhGAc6mi
1741306566-Hu3L9yw3QSZr,https://puffy.com/collections/bedding,2025-03-07T00:18:47.747Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,,1741306566-Hu3L9yw3QSZr
1736796831-qbaBAMDg1BlE,https://puffy.com/products/puffy-zen-bed-frame?size=72545F&sfdr_ptcid=1A9D1D&sfdr_hash=011128&media_type=78805A&oid=ECCBC8&affid=C81E72&sub1=ECE0AD&sub2=4BC0A7&sub3=01642D&fbclid=5BD950&utm_source=26CAE7&utm_medium=76E084&campaign_id=ECE0AD&ad_id=01642D&utm_id=ECE0AD&utm_content=01642D&utm_term=4BC0A7&utm_campaign=ECE0AD,2025-03-07T00:18:53.830Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/502.2.0.62.102;FBBV/702932779;FBDV/iPhone14,6;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBRV/705153818;IABMV/1]",,,1736796831-qbaBAMDg1BlE
1741131598-FWi4J4b2wlLk,https://puffy.com/blogs/best-sleep/how-to-store-air-mattress,2025-03-07T00:19:08.440Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,,1741131598-FWi4J4b2wlLk
1741306769-mhNTRreHozo0,https://puffy.com/blogs/best-sleep/how-to-make-a-baby-carrier-out-of-a-blanket,2025-03-07T00:19:50.043Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,,1741306769-mhNTRreHozo0
1741306784-gclD6HSlab7V,https://puffy.com/products/puffy-monarch-smart-bed-set,2025-03-07T00:20:13.941Z,product_added_to_cart,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,,1741306784-gclD6HSlab7V
1741306795-paB1PUAfkhSR,https://puffy.com/blogs/best-sleep/how-to-fit-a-mattress-in-a-car,2025-03-07T00:20:14.943Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,,1741306795-paB1PUAfkhSR
1741306784-gclD6HSlab7V,https://puffy.com/cart,2025-03-07T00:20:23.568Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,,1741306784-gclD6HSlab7V
1741306646-urtQEUf4cF_Z,https://puffy.com/cart,2025-03-07T00:21:05.199Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,,1741306646-urtQEUf4cF_Z
1737347746--CjrzUkBBgSF,https://puffy.com/products/puffy-lux-mattress,2025-03-07T00:21:49.539Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/358.1.731895952 Mobile/15E148 Safari/604.1",,,1737347746--CjrzUkBBgSF
1741306862-CehrgJ3ENJvH,https://puffy.com/products/puffy-lux-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=09146C&utm_content=6295FD&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=40076B&sub3=708B10&gad_source=C4CA42&gbraid=6A6DFC&size=719EF2&kind=C2A3FF,2025-03-07T00:22:05.693Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741306862-CehrgJ3ENJvH
1741306976-oiiZjHSaai8n,https://puffy.com/products/puffy-pillow,2025-03-07T00:23:23.494Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,,1741306976-oiiZjHSaai8n
1741307025-vRfxyicKJ4pU,https://puffy.com/products/puffy-mattress,2025-03-07T00:23:55.530Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741307025-vRfxyicKJ4pU
1741307008-fC4Cjmwta4QK,https://puffy.com/?utm_content=2C71B2&bxid=AFE74C&_kx=BCD335&irclickid=EE1826&utm_source=FB739E&utm_medium=7B4C8A&clickid=EE1826&sharedid=D41D8C&iradid=139F4C&im_ref=EE1826&irgwc=C4CA42&im_rewards=C4CA42,2025-03-07T00:24:01.361Z,page_viewed,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,,,1741307008-fC4Cjmwta4QK
1737347746--CjrzUkBBgSF,https://puffy.com/products/puffy-lux-mattress?resultQuiz=C4CA42,2025-03-07T00:24:08.969Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/358.1.731895952 Mobile/15E148 Safari/604.1",,,1737347746--CjrzUkBBgSF
