clientId,page_url,timestamp,event_name,event_data,user_agent,client_id,referrer,client_id_canonical
1741046482-5qGNVon8vPhd,https://puffy.com/products/puffy-lux-mattress,2025-03-04T00:06:09.651Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,,1741046482-5qGNVon8vPhd
1741046806-5I9yljLJmTXE,https://puffy.com/products/puffy-topper?irclickid=7A0509&utm_source=AF630F&utm_medium=7B4C8A&clickid=7A0509&sharedid=D41D8C&iradid=139F4C&im_ref=7A0509&irgwc=C4CA42,2025-03-04T00:06:47.966Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,,1741046806-5I9yljLJmTXE
1741046802-lqmmIIOhzolO,https://puffy.com/blogs/best-sleep/what-is-an-acrylic-blanket,2025-03-04T00:06:52.694Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,,1741046802-lqmmIIOhzolO
1741044333-W-Mv5p0fywCS,https://puffy.com/products/puffy-monarch-mattress?kind=FAEB4D,2025-03-04T00:07:04.650Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741044333-W-Mv5p0fywCS
1741044608-Wf8b1iMoOONZ,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=588793&utm_content=751C86&amp_device_id=2380D9&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=EB8E66&sub3=C1E728&gad_source=C4CA42&gbraid=ADD1B1&gclid=DEE4D6&_gl=421205,2025-03-04T00:07:28.149Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741044608-Wf8b1iMoOONZ
1741046863-tPx9-Sh0xAs-,https://puffy.com/products/puffy-sheets?oid=ECCBC8&affid=E4DA3B&sub1=6C42AB&sub2=447982&sub3=F70D1F&gad_source=C4CA42&gclid=4C904A,2025-03-04T00:07:45.014Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,,1741046863-tPx9-Sh0xAs-
1741000534-IYc88zxz9aKd,https://puffy.com/cart?irclickid=83D594&utm_source=B5F311&utm_medium=7B4C8A&clickid=83D594&sharedid=D41D8C&iradid=139F4C&im_ref=83D594&irgwc=C4CA42,2025-03-04T00:08:06.726Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,,1741000534-IYc88zxz9aKd
1741046831-ignn7q46V6nU,https://puffy.com/products/puffy-lux-mattress?size=72545F&sfdr_ptcid=3E2723&sfdr_hash=7DEEB2,2025-03-04T00:08:21.619Z,page_viewed,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,,1741046831-ignn7q46V6nU
1741046634-Z1iyrcA8GPUg,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=7BD3F5&utm_content=F93BC8&amp_device_id=DE4508&oid=C81E72&affid=ECCBC8&sub1=9051AB&sub2=5CD57F&sub3=FC6DF7&gad_source=C4CA42&gclid=6A55D9&_gl=D4DE84&kind=2E1B1F,2025-03-04T00:08:22.598Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,,1741046634-Z1iyrcA8GPUg
1741000534-IYc88zxz9aKd,https://puffy.com/cart,2025-03-04T00:09:12.597Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,,1741000534-IYc88zxz9aKd
1740173721-8johuwF2wXBU,https://puffy.com/blogs/best-sleep/difference-between-cal-king-and-eastern-king-beds,2025-03-04T00:09:16.639Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,,1740173721-8johuwF2wXBU
1741046841-cbpRh-nEdCfi,https://puffy.com/products/puffy-royal-mattress?resultQuiz=C4CA42,2025-03-04T00:09:38.908Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741046841-cbpRh-nEdCfi
1739980069-p4zCFwtwPgpt,https://puffy.com/products/puffy-topper?irclickid=9BADE1&utm_source=AECB97&utm_medium=7B4C8A&clickid=9BADE1&sharedid=D41D8C&iradid=77E690&im_ref=9BADE1&irgwc=C4CA42&size=1E921A,2025-03-04T00:10:23.080Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,,1739980069-p4zCFwtwPgpt
1741047073-UtWpjetYc_-B,https://puffy.com/products/puffy-adjustable-base?size=BDBEDF,2025-03-04T00:12:40.135Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1",,,1741047073-UtWpjetYc_-B
1741047172-aUErjs6-FdHH,https://puffy.com/sleep-score?oid=ECCBC8&affid=C81E72&sub1=E9A786&sub2=0F8EF6&sub3=F9D06E&fbclid=23013E&utm_source=26CAE7&utm_medium=76E084&campaign_id=E9A786&ad_id=F9D06E&utm_id=E9A786&utm_content=F9D06E&utm_term=0F8EF6&utm_campaign=E9A786,2025-03-04T00:12:53.556Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPhone15,3;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/703296132;IABMV/1]",,,1741047172-aUErjs6-FdHH
1740807514-X8k_FP38Lekx,https://puffy.com/,2025-03-04T00:13:01.899Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,,1740807514-X8k_FP38Lekx
,https://puffy.com/,2025-03-04T00:13:58.130Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,,
1741045827-ftJkpIuzBVM3,https://puffy.com/cart,2025-03-04T00:14:24.420Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,,1741045827-ftJkpIuzBVM3
1741047278-SRBmDNFnA5Ju,https://puffy.com/products/puffy-topper?irclickid=258987&utm_source=AF630F&utm_medium=7B4C8A&clickid=258987&sharedid=D41D8C&iradid=139F4C&im_ref=258987&irgwc=C4CA42,2025-03-04T00:14:43.267Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.10 Safari/605.1.15",,,1741047278-SRBmDNFnA5Ju
1741047287-YFu-BJOKG8px,https://puffy.com/products/puffy-lux-mattress?variant=DEF1AC&sfdr_ptcid=068D9F&sfdr_hash=030C09&oid=ECCBC8&affid=E4DA3B&sub1=79F8DB&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=1DD9F8&gclid=F5B7AA,2025-03-04T00:14:49.480Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1",,,1741047287-YFu-BJOKG8px
1741047015-DaQgy0BEkV0t,https://puffy.com/pages/teachers-students-discount?utm_source=3E04B5,2025-03-04T00:14:50.653Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741047015-DaQgy0BEkV0t
1741047289-7EKtA1bIwsmI,https://puffy.com/?oid=ECCBC8&affid=C9F0F8&sub1=795938&sub2=AD132B&sub3=D4D4EF&sub4=910955&msclkid=C7CE56&utm_source=738AA8&utm_medium=AE24AC&utm_campaign=32C61E&utm_term=D4D4EF&utm_content=4DBA11,2025-03-04T00:14:52.068Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,,1741047289-7EKtA1bIwsmI
1741047220-JiGIFrLw3p_X,https://puffy.com/blogs/best-sleep/how-to-wash-a-fluffy-pillow,2025-03-04T00:15:16.097Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,,1741047220-JiGIFrLw3p_X
,https://puffy.com/,2025-03-04T00:15:35.750Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,,
1741027971-14VRiwF5SJdT,https://puffy.com/blogs/best-sleep/cleaning-mattress-with-shaving-cream?srsltid=6C7408,2025-03-04T00:15:45.295Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",,,1741027971-14VRiwF5SJdT
1741047205-qwUdP-XVgbCY,https://puffy.com/products/puffy-lux-mattress?size=719EF2,2025-03-04T00:15:46.967Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741047205-qwUdP-XVgbCY
1741047223-dFliIrp2ipbl,https://puffy.com/products/puffy-adjustable-base?size=BDBEDF,2025-03-04T00:15:53.519Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,,1741047223-dFliIrp2ipbl
1741047223-dFliIrp2ipbl,https://puffy.com/products/puffy-lux-mattress?size=CC0666&sfdr_ptcid=09A75B&sfdr_hash=CECADB&oid=ECCBC8&affid=E4DA3B&sub1=79F8DB&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=1BC207,2025-03-04T00:15:59.325Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,,1741047223-dFliIrp2ipbl
1741047398-kbPqALI9eaJM,https://puffy.com/products/puffy-monarch-mattress?size=B20861&sfdr_ptcid=E7F163&sfdr_hash=654BA7&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=CFCD20&gclid=A6AE16,2025-03-04T00:16:41.394Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,,1741047398-kbPqALI9eaJM
1741047015-DaQgy0BEkV0t,https://puffy.com/products/puffy-lux-mattress?size=FC4ACA,2025-03-04T00:16:45.113Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741047015-DaQgy0BEkV0t
1741047015-DaQgy0BEkV0t,https://puffy.com/cart,2025-03-04T00:16:46.629Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741047015-DaQgy0BEkV0t
1740321937-oJb1bbakWDnT,https://puffy.com/,2025-03-04T00:16:51.759Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,,1740321937-oJb1bbakWDnT
1741047387-eXUIoFS7rdml,https://puffy.com/products/puffy-royal-mattress?resultquiz=C4CA42&size=BDBEDF,2025-03-04T00:18:25.932Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,,1741047387-eXUIoFS7rdml
1741047484-6maLCDK8p1t0,https://puffy.com/products/puffy-topper?irclickid=E6E8BE&utm_source=0CD4C0&utm_medium=7B4C8A&clickid=E6E8BE&sharedid=D41D8C&iradid=139F4C&im_ref=E6E8BE&irgwc=C4CA42&size=2C2D2C,2025-03-04T00:18:33.985Z,page_viewed,,"Mozilla/5.0 (Linux; Android 9; KFMUWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/132.1.97 like Chrome/132.0.6834.163 Safari/537.36",,,1741047484-6maLCDK8p1t0
,https://puffy.com/,2025-03-04T00:18:44.796Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,,
1741047553-EXriuMXmcJXC,https://puffy.com/products/puffy-lux-mattress?size=E9DC92&sfdr_ptcid=F29489&sfdr_hash=68218B&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=645A55&gclid=C7B7C4,2025-03-04T00:19:14.616Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,,1741047553-EXriuMXmcJXC
1741047558-GUQRcwncqvBx,https://puffy.com/?oid=ECCBC8&affid=E4DA3B&sub1=E752D5&sub2=CD08A8&sub3=A70D8F&gad_source=C4CA42&gbraid=2DE8F6&gclid=744350,2025-03-04T00:19:20.124Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741047558-GUQRcwncqvBx
1741047591-KlmRS1nMtIJk,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=92B61F&oid=ECCBC8&affid=E4DA3B&sub1=AC8A26&sub2=B76662&sub3=153A53&gad_source=C4CA42&gbraid=4D6731&gclid=C530D1&kind=92B61F,2025-03-04T00:19:52.713Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/133.0.3065.80 Version/18.0 Mobile/15E148 Safari/604.1",,,1741047591-KlmRS1nMtIJk
1741047073-UtWpjetYc_-B,https://puffy.com/products/puffy-monarch-mattress?size=BDBEDF,2025-03-04T00:19:53.001Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1",,,1741047073-UtWpjetYc_-B
1741047582--Pl1BFLd1reT,https://puffy.com/blogs/best-sleep/how-much-weight-can-a-bed-frame-hold,2025-03-04T00:19:56.572Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,,1741047582--Pl1BFLd1reT
1741047612-4HzBnE6lLEFC,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&gad_source=C4CA42&gclid=E0815C&kind=33E241,2025-03-04T00:20:13.912Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,,1741047612-4HzBnE6lLEFC
1741047619-fnOz3CkYCZCl,https://puffy.com/products/puffy-lux-mattress,2025-03-04T00:20:22.229Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,,1741047619-fnOz3CkYCZCl
1741047636-GkDMEW4bTs6-,https://puffy.com/blogs/best-sleep/how-to-clean-an-afghan-blanket,2025-03-04T00:20:39.201Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1",,,1741047636-GkDMEW4bTs6-
1741047637-tRtozEH3zddM,https://puffy.com/products/puffy-topper?irclickid=4A2DAF&utm_source=AF630F&utm_medium=7B4C8A&clickid=4A2DAF&sharedid=D41D8C&iradid=139F4C&im_ref=4A2DAF&irgwc=C4CA42,2025-03-04T00:20:40.734Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,,1741047637-tRtozEH3zddM
1741047572-pqp93cOSPJl4,https://puffy.com/products/puffy-mattress?utm_content=12926E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=1D957A&amp_device_id=64EA32&oid=167909&affid=AAB323&sub1=53E9F6&gad_source=C4CA42&gbraid=8ACD12&gclid=F50A55&_gl=6F3563&kind=2E1B1F,2025-03-04T00:20:48.593Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,,1741047572-pqp93cOSPJl4
1737077235-i0JWBKQ4GF_y,https://puffy.com/products/puffy-lux-mattress?type=24EA74&irclickid=D6D340&utm_source=921888&utm_medium=7B4C8A&clickid=D6D340&iradid=139F4C&im_ref=D6D340&irgwc=C4CA42&kind=F7BEFC,2025-03-04T00:20:53.732Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,,1737077235-i0JWBKQ4GF_y
1741047453-Zi9NAnbPSWrT,https://puffy.com/products/puffy-zen-bed-frame?size=72545F&sfdr_ptcid=1A9D1D&sfdr_hash=011128&media_type=78805A&oid=ECCBC8&affid=C81E72&sub1=ECE0AD&sub2=4BC0A7&sub3=01642D&fbclid=5D30EA&utm_source=26CAE7&utm_medium=76E084&campaign_id=ECE0AD&ad_id=01642D&utm_id=ECE0AD&utm_content=01642D&utm_term=4BC0A7&utm_campaign=ECE0AD,2025-03-04T00:21:24.124Z,page_viewed,,"Mozilla/5.0 (Linux; Android 14; motorola razr 2024 Build/U3UCS34.63-88-12-3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.117 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/502.0.0.66.79;IABMV/1;]",,,1741047453-Zi9NAnbPSWrT
1741047689-wWm7Rz0Uq2PV,https://puffy.com/products/puffy-topper?irclickid=C4020F&utm_source=AF630F&utm_medium=7B4C8A&clickid=C4020F&sharedid=D41D8C&iradid=139F4C&im_ref=C4020F&irgwc=C4CA42,2025-03-04T00:21:31.267Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741047689-wWm7Rz0Uq2PV
1741047703-erjOMx7A3jEZ,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=7B11C4&utm_content=6295FD&amp_device_id=5B9345&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=F122D9&sub3=04B586&gad_source=C4CA42&gbraid=ADD1B1&gclid=20A04A&_gl=A506D6&kind=2E1B1F,2025-03-04T00:21:45.831Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741047703-erjOMx7A3jEZ
1741047759-eE3Is60ixoL7,https://puffy.com/products/puffy-mattress?size=F8A6D9&sfdr_ptcid=15B4CF&sfdr_hash=21917C&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=645A55&gclid=A9A042,2025-03-04T00:22:56.832Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,,1741047759-eE3Is60ixoL7
