client_id,page_url,referrer,timestamp,event_name,event_data,user_agent,clientId,client_id_canonical
1740354406-05uJBqjzNLCr,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLXdlc3QxOjAxSk1US1pES1AzMVhIRDdURlNEUjg2NFBK/thank-you,,2025-02-24T00:01:10.768Z,checkout_completed,"{""transaction_id"":""ORD-20250224-379"",""revenue"":349,""items"":[{""item_id"":""10T-PUFF-24"",""item_name"":""Puffy Cloud Mattress"",""item_variant"":""Twin  -  (38\""W x 75\""L x 10\""H)"",""quantity"":1,""item_price"":349}],""user_email"":""e941ecf35a9158fedfb5152961b056a6cc4792e5605bbab4f180ec25a8a69efb""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",,1740354406-05uJBqjzNLCr
1740253173-MHCxxpzJerw8,https://puffy.com/products/puffy-mattress-protector?utm_source=1C367E&utm_medium=D1BEFA,,2025-02-24T00:01:31.616Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740253173-MHCxxpzJerw8
1740269078-3YLzCS00i6hA,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk1US1hHRUpBTlBQR1dRUThGN1o4SjE5?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,https://puffy.com/,2025-02-24T00:01:35.492Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740269078-3YLzCS00i6hA
1740355100-TovwX2WqSuq6,https://puffy.com/products/puffy-monarch-mattress,,2025-02-24T00:02:03.775Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740355100-TovwX2WqSuq6
1740353772-MF79rQxkKcXg,https://puffy.com/collections/bed-frames,,2025-02-24T00:02:11.300Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1740353772-MF79rQxkKcXg
1740355325-XkbLUcGpG3VE,https://puffy.com/products/puffy-lux-mattress?utm_content=CD7244&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E1A1DC&_gl=34193F,,2025-02-24T00:02:14.896Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740355325-XkbLUcGpG3VE
1740355334-33Q4IzlQYWSb,https://puffy.com/?irclickid=BB285C&utm_source=C414B0&utm_medium=7B4C8A&clickid=BB285C&sharedid=D41D8C&iradid=139F4C&im_ref=BB285C&irgwc=C4CA42,,2025-02-24T00:02:15.840Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/135.1  Mobile/15E148 Safari/605.1.15",,1740355334-33Q4IzlQYWSb
1740355350-uhVHjEZi6V9S,https://puffy.com/products/puffy-mattress?utm_content=31C5BF&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=569468&amp_device_id=6F8FA4&oid=167909&affid=9BF31C&sub1=6167A7&sub2=A2BFE8&sub3=71C360&sub4=910955&oid=167909&affid=9BF31C&sub1=72AD88&sub2=809EB1&sub3=BABF38&sub4=21AD0B&msclkid=C86844&_gl=9D7B01,,2025-02-24T00:02:34.561Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740355350-uhVHjEZi6V9S
1740331279-8ZLHQrb0nL7Q,https://puffy.com/collections/puffy-store,,2025-02-24T00:02:52.893Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740331279-8ZLHQrb0nL7Q
1740353772-MF79rQxkKcXg,https://puffy.com/products/puffy-topper,,2025-02-24T00:02:57.455Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1740353772-MF79rQxkKcXg
1738693866-NPyq77IjEg_Y,https://puffy.com/blogs/best-sleep/how-to-fluff-a-futon-mattress,https://www.google.com/,2025-02-24T00:03:42.151Z,page_viewed,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",,1738693866-NPyq77IjEg_Y
1740353772-MF79rQxkKcXg,https://puffy.com/products/puffy-dusk-bed-frame,,2025-02-24T00:04:07.321Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1740353772-MF79rQxkKcXg
1740355425-t4flcuK82JMg,https://puffy.com/?oid=ECCBC8&affid=E4DA3B&sub1=E752D5&sub2=CD08A8&sub3=D4D4EF&gad_source=C4CA42&gbraid=3037A0&gclid=DBDD87,https://www.google.com/,2025-02-24T00:04:42.038Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740355425-t4flcuK82JMg
1737594491-YBNrsfAVwdcs,https://puffy.com/cart,,2025-02-24T00:04:54.276Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1737594491-YBNrsfAVwdcs
1740355449-mo2keNWXs85M,https://puffy.com/blogs/best-sleep/how-many-yards-of-yarn-needed-for-a-blanket,,2025-02-24T00:05:04.304Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740355449-mo2keNWXs85M
1740355176-sedPHT9ptQTK,https://puffy.com/,,2025-02-24T00:05:38.261Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/445.0.0.35.117;FBBV/548375166;FBDV/iPhone15,3;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/vi_VN;FBOP/5;FBRV/555570286]",,1740355176-sedPHT9ptQTK
1740333116-hOdrBlEJpF_h,https://puffy.com/blogs/best-sleep/how-to-fold-a-circle-blanket,https://source-afb1343a.com/,2025-02-24T00:05:38.827Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/135.1  Mobile/15E148 Safari/605.1.15",,1740333116-hOdrBlEJpF_h
1740355514-dof5vIyQxoeL,https://puffy.com/products/puffy-lux-mattress?irclickid=3D56F9&utm_source=1975EA&utm_medium=7B4C8A&clickid=3D56F9&sharedid=D41D8C&iradid=33AC16&im_ref=3D56F9&irgwc=C4CA42&size=FC4ACA,,2025-02-24T00:05:52.172Z,email_filled_on_popup,"{""user_email"":""bc3bc9baf922e7d2abefd89504f68759260f55df4917e11bdd38cf1090874086""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740355514-dof5vIyQxoeL
1740354931-qBi0n8lMLasO,https://puffy.com/products/puffy-royal-mattress,,2025-02-24T00:06:03.732Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740354931-qBi0n8lMLasO
1740334625-QOEd-XCryeFi,https://puffy.com/blogs/wellness/most-searched-nightmares-and-what-they-mean,,2025-02-24T00:06:51.650Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740334625-QOEd-XCryeFi
,https://puffy.com/blogs/best-sleep/ultimate-guide-to-comforter-sizes-queen-king-and-more,,2025-02-24T00:07:09.154Z,page_viewed,,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,
1739702464-RyiYCeNjtRih,https://puffy.com/products/puffy-zen-bed-frame?size=72545F&sfdr_ptcid=1A9D1D&sfdr_hash=011128&media_type=78805A&oid=ECCBC8&affid=C81E72&sub1=ECE0AD&sub2=4BC0A7&sub3=01642D&fbclid=54B6E8&utm_source=26CAE7&utm_medium=76E084&campaign_id=ECE0AD&ad_id=01642D&utm_id=ECE0AD&utm_content=01642D&utm_term=4BC0A7&utm_campaign=ECE0AD,https://source-603bdc25.com/,2025-02-24T00:08:00.807Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22C161 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPhone15,3;FBMD/iPhone;FBSN/iOS;FBSV/18.2.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/701155730;IABMV/1]",,1739702464-RyiYCeNjtRih
1740355602-dwaMZlMdI-bT,https://puffy.com/pages/store-locator,https://puffy.com/products/puffy-lux-mattress?utm_source=bestmattressonline.org&utm_medium=Affiliates&utm_campaign=6827_top10fm_20250221_v7.10.24&utm_content=graph01&oid=2&affid=3&sub1=20642289977&sub2=&sub3=&gad_source=1&gbraid=0AAAAADOofzuC1LvpruLoQKJzKLliRFigh&size=Queen,2025-02-24T00:08:02.461Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1740355602-dwaMZlMdI-bT
1740355682-7iqChI-WeYCa,https://puffy.com/products/puffy-zen-bed-frame?oid=ECCBC8&affid=C81E72&sub1=9BA155&sub2=64BB51&sub3=43033F&utm_medium=76E084&utm_id=9BA155&utm_content=43033F&utm_term=64BB51&utm_campaign=9BA155&fbclid=3E0688&utm_source=26CAE7&campaign_id=9BA155&ad_id=43033F,,2025-02-24T00:08:04.365Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22B91 Instagram 368.0.0.27.83 (iPhone15,2; iOS 18_1_1; en_US; en; scale=3.00; 1179x2556; 697963422; IABMV/1)",,1740355682-7iqChI-WeYCa
1740355721-iYcC8gokNqVe,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=EF8CFA&utm_content=8234BC&oid=E4DA3B&affid=C20AD4&sub1=5CFFAD&sub2=99DF30&sub3=AED1FF&gad_source=C4CA42&gbraid=E02085&gclid=B27EB6&amp_device_id=A39927&_gl=6259D3,,2025-02-24T00:08:43.291Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",,1740355721-iYcC8gokNqVe
1740355714-VMmooIbMtNtl,https://puffy.com/blogs/best-sleep/why-is-my-electric-blanket-not-working,,2025-02-24T00:08:49.518Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740355714-VMmooIbMtNtl
1740228649-oBmtvVByQ38Q,https://puffy.com/apps/track-your-order,https://puffy.com/apps/track-your-order,2025-02-24T00:09:06.966Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740228649-oBmtvVByQ38Q
1740321214-wTnOMnPT4Xwt,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk1UTUg2N0c1MEdRRkZCUVdOQ0YzWTRQ?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,https://puffy.com/,2025-02-24T00:09:11.140Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740321214-wTnOMnPT4Xwt
1740355755-isbQRyR7sNcx,https://puffy.com/blogs/best-sleep/how-to-inflate-air-mattress?utm_source=06EAEB,,2025-02-24T00:09:21.196Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740355755-isbQRyR7sNcx
1740355773-49ba4j9v3vPl,https://puffy.com/blogs/best-sleep/how-to-hang-a-blanket-over-a-door,https://checkout.puffy.com/,2025-02-24T00:09:49.138Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740355773-49ba4j9v3vPl
1740355784-5THdiucamq92,https://puffy.com/blogs/best-sleep/how-to-decorate-your-bed-with-a-throw-blanket,,2025-02-24T00:10:20.296Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740355784-5THdiucamq92
1740321214-wTnOMnPT4Xwt,https://puffy.com/cart,,2025-02-24T00:10:23.705Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740321214-wTnOMnPT4Xwt
1740355853-fjpamFmG_n8y,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=62A4A9&utm_content=8234BC&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=F122D9&sub3=52A866&gad_source=C4CA42&gbraid=85E642&gclid=C9F4EF&amp_device_id=5C763E&_gl=3D4127&kind=0E401F,,2025-02-24T00:10:56.168Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740355853-fjpamFmG_n8y
1739929343-5t-ZMZfFQ1BR,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=AB5C3D&utm_content=F93BC8&oid=E4DA3B&affid=C20AD4&sub1=6E1EF5&gad_source=C4CA42&gbraid=C6084B&gclid=2338DA&amp_device_id=BDF650&_gl=6C7AA2&kind=C971FF,,2025-02-24T00:11:19.041Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,1739929343-5t-ZMZfFQ1BR
1739754275-EgBj-ml7Iy7b,https://puffy.com/products/puffy-mattress?size=BBD471,,2025-02-24T00:11:25.298Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1739754275-EgBj-ml7Iy7b
1740268999-k1PQxqt-fODp,https://checkout.puffy.com/checkouts/do/1e29e720048d051ddce1ee07d878c3ac/processing?completed=B326B5&reload_receipt=68934A&skip_shop_pay=B326B5,,2025-02-24T00:11:38.550Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1740268999-k1PQxqt-fODp
1740268999-k1PQxqt-fODp,https://checkout.puffy.com/checkouts/do/1e29e720048d051ddce1ee07d878c3ac/thank-you,,2025-02-24T00:11:39.064Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1740268999-k1PQxqt-fODp
1740268999-k1PQxqt-fODp,https://checkout.puffy.com/checkouts/do/1e29e720048d051ddce1ee07d878c3ac/thank-you,,2025-02-24T00:11:39.067Z,checkout_completed,"{""transaction_id"":""ORD-20250224-363"",""revenue"":245,""items"":[{""item_id"":""Q-TOPPR-S-3"",""item_name"":""Puffy Deluxe Mattress Topper"",""item_variant"":""Soft / Queen  -  (60\""W x 80\""L x 2.5\""H)"",""quantity"":1,""item_price"":245}],""user_email"":""f3f4e4fb9d459fb0570811dcf8689bc5504d72962950d93bb10d5a49b18e611a""}","Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1740268999-k1PQxqt-fODp
1740355901-wo48N8n_SbM3,https://puffy.com/blogs/best-sleep/how-to-manually-lower-an-adjustable-bed,https://www.google.com/,2025-02-24T00:11:43.917Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740355901-wo48N8n_SbM3
1740344619-HPGykWP-yi_K,https://puffy.com/products/puffy-monarch-mattress,,2025-02-24T00:12:06.432Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740344619-HPGykWP-yi_K
1740355928-9x1hHq1-pdSK,https://puffy.com/products/puffy-mattress?set_view=32617F&oid=ECCBC8&affid=E4DA3B&sub1=52F3FA&sub2=44EA6B&sub3=82FC7A&gad_source=C4CA42&gbraid=303BFF&gclid=76C969,,2025-02-24T00:12:10.041Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740355928-9x1hHq1-pdSK
1739134166-OG1XGVsy9xZA,https://puffy.com/products/puffy-pillow,,2025-02-24T00:12:24.710Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1739134166-OG1XGVsy9xZA
1740344619-HPGykWP-yi_K,https://puffy.com/products/puffy-dusk-bed-frame,,2025-02-24T00:12:54.394Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740344619-HPGykWP-yi_K
1740355952-z6IcvnouImHC,https://puffy.com/blogs/best-sleep/reinforcing-bed-slats-how-to-make-them-stronger?srsltid=278DFB,https://www.google.com/,2025-02-24T00:13:33.774Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740355952-z6IcvnouImHC
1740268999-k1PQxqt-fODp,https://puffy.com/pages/share?traffic_source=104AD8,,2025-02-24T00:14:06.429Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1740268999-k1PQxqt-fODp
1739368910-lbaPTjZ54H1O,https://puffy.com/products/puffy-royal-mattress?utm_content=CD7244&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=2CFF63&amp_device_id=DA956E&_gl=1280FD,,2025-02-24T00:14:09.773Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1739368910-lbaPTjZ54H1O
1740356027-IJSaqszJyVmo,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=80F065&kind=33E241,,2025-02-24T00:14:26.675Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740356027-IJSaqszJyVmo
1740356093-I6SyJ2OsEwKt,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=1B0CD3&kind=33E241,,2025-02-24T00:14:58.149Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",,1740356093-I6SyJ2OsEwKt
1740355226-wrcqifdmxX7g,https://puffy.com/cart,,2025-02-24T00:15:28.272Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,1740355226-wrcqifdmxX7g
