client_id,page_url,referrer,timestamp,event_name,event_data,user_agent,clientId,client_id_canonical
1740442073-LHNZ99CoJbRT,https://puffy.com/,,2025-02-25T00:07:54.184Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",,1740442073-LHNZ99CoJbRT
1740442075--wLZ9Q9BYCeZ,https://puffy.com/blogs/best-sleep/the-ultimate-guide-to-thick-toddler-mattress?srsltid=CAC705,https://www.google.com/,2025-02-25T00:07:57.727Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740442075--wLZ9Q9BYCeZ
1740442080-0Hq48dH0eVez,https://puffy.com/blogs/best-sleep/how-to-wash-a-dry-clean-only-blanket,https://www.google.com/,2025-02-25T00:08:03.836Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740442080-0Hq48dH0eVez
1740440949-eVTRE8ncXbz8,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk1YNjlTQzk1NzYwM01OS05ZUjRKU0U5,https://puffy.com/,2025-02-25T00:08:57.995Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740440949-eVTRE8ncXbz8
1740441010-o1PpNjb9zJSH,https://puffy.com/?oid=ECCBC8&affid=E4DA3B&sub1=E752D5&sub2=CD08A8&sub3=8C35E1&gad_source=C4CA42&gbraid=3037A0&gclid=1E92A2,,2025-02-25T00:08:58.119Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1740441010-o1PpNjb9zJSH
1740442073-LHNZ99CoJbRT,https://puffy.com/products/puffy-mattress?size=2C2D2C,,2025-02-25T00:09:15.088Z,email_filled_on_popup,"{""user_email"":""0b1e7f0777766f509e7384400feaac1c2b905dfd8eeeb2a2ec51b0aeb9241eb0""}","Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",,1740442073-LHNZ99CoJbRT
1740442073-LHNZ99CoJbRT,https://puffy.com/products/puffy-lux-mattress?size=2C2D2C,,2025-02-25T00:09:30.083Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",,1740442073-LHNZ99CoJbRT
1739218497-Bg02YxyuC08y,https://puffy.com/cart,,2025-02-25T00:09:36.528Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1739218497-Bg02YxyuC08y
1740442209-jbKWMuAx0vsG,https://puffy.com/products/puffy-lux-mattress?size=E9DC92&sfdr_ptcid=F29489&sfdr_hash=68218B&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=2170BC&gclid=C6F0C6,,2025-02-25T00:10:10.546Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740442209-jbKWMuAx0vsG
1740441981-JkbQ-KkJ4_y9,https://puffy.com/products/puffy-royal-mattress?resultquiz=C4CA42&size=1E921A,,2025-02-25T00:10:54.628Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740441981-JkbQ-KkJ4_y9
1739995743-9Ou_HiqhibOr,https://puffy.com/products/puffy-adjustable-base?size=2C2D2C,,2025-02-25T00:11:24.917Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1739995743-9Ou_HiqhibOr
1740442021-FxkKxCf6hFte,https://puffy.com/products/puffy-royal-mattress?resultquiz=C4CA42&size=BDBEDF,,2025-02-25T00:11:37.996Z,product_added_to_cart,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740442021-FxkKxCf6hFte
,https://puffy.com/collections/bedding,,2025-02-25T00:11:50.796Z,page_viewed,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/133.0.6943.53 Safari/537.36",,
1740442316-20akBGR3-5iu,https://puffy.com/blogs/best-sleep/how-to-get-smell-out-of-bamboo-pillow,https://www.google.com/,2025-02-25T00:11:58.396Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",,1740442316-20akBGR3-5iu
1740442209-jbKWMuAx0vsG,https://puffy.com/products/puffy-royal-mattress,,2025-02-25T00:12:06.859Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740442209-jbKWMuAx0vsG
1740442340-SQZnETaDtSez,https://puffy.com/products/puffy-lux-mattress?size=72545F&sfdr_ptcid=3E2723&sfdr_hash=7DEEB2&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=2170BC&gclid=70C1AA,,2025-02-25T00:12:22.033Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740442340-SQZnETaDtSez
1739406907-ekH8UsHAUKzC,https://puffy.com/pages/puffy-mattress-and-puffy-lux,,2025-02-25T00:13:12.994Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",,1739406907-ekH8UsHAUKzC
1740442432-txwi_ooCI8x5,https://puffy.com/blogs/best-sleep/how-to-attach-a-headboard-to-a-platform-bed,https://www.google.com/,2025-02-25T00:13:54.831Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740442432-txwi_ooCI8x5
1740442446-RJ6Wz7nTeGJQ,https://puffy.com/blogs/best-sleep/how-many-degrees-can-a-blanket-raise-body-temperature?srsltid=B07E8B,https://www.google.com/,2025-02-25T00:14:11.702Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740442446-RJ6Wz7nTeGJQ
1740442459-i-a1zf88ekAv,https://puffy.com/blogs/best-sleep/how-to-make-a-cat-bed-out-of-a-blanket,https://www.google.com/,2025-02-25T00:14:21.295Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740442459-i-a1zf88ekAv
1740442475-vzlO5139WIkt,https://puffy.com/products/puffy-mattress?utm_content=A78E8E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E798B0&amp_device_id=91D84B&oid=167909&affid=AAB323&sub1=53E9F6&gad_source=C4CA42&gclid=564A49&_gl=54CCFD&kind=9BE462,,2025-02-25T00:14:37.339Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740442475-vzlO5139WIkt
1740442501-5Jch87swemq0,https://puffy.com/products/puffy-mattress?irclickid=4DC68F&utm_source=0291C7&utm_medium=7B4C8A&clickid=4DC68F&sharedid=D41D8C&iradid=05DCA9&im_ref=4DC68F&irgwc=C4CA42,,2025-02-25T00:15:05.974Z,page_viewed,,"Mozilla/5.0 (Linux; Android 9; KFTRWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/132.1.97 like Chrome/132.0.6834.163 Safari/537.36",,1740442501-5Jch87swemq0
1740442478-kAODKesuPi5f,https://puffy.com/products/puffy-bed-frame,,2025-02-25T00:15:26.420Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740442478-kAODKesuPi5f
FD92B6C8-3eb3-4117-b048-216f1f9d25c4,https://checkout.puffy.com/checkouts/ac/Z2NwLXVzLWVhc3QxOjAxSk1XQVc3SkdBVDY4SE5TRkNaR0JHWEVH/processing,,2025-02-25T00:15:35.320Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0 AtContent/95.5.5291.48",,FD92B6C8-3eb3-4117-b048-216f1f9d25c4
1737382342-smDGYmNaP0z6,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=E90062&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&gad_source=C4CA42&gbraid=A9A3B3&gclid=436EEA&kind=E90062,https://www.google.com/,2025-02-25T00:15:36.201Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,1737382342-smDGYmNaP0z6
1740442554-ETIBrWQt3HJn,https://puffy.com/products/puffy-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=CB4CA5&amp_device_id=949726&oid=167909&affid=AAB323&sub1=53E9F6&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=344D43&gclid=C50813&_gl=A3491E,,2025-02-25T00:15:55.484Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1740442554-ETIBrWQt3HJn
1740442483-yfYL0HxP8bmK,https://puffy.com/products/puffy-lux-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=EA7456&utm_content=2DEE62&amp_device_id=6D4241&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=6F8B4A&sub3=E86CAC&gad_source=C4CA42&gclid=DDB178&_gl=28D75B&size=2C2D2C&kind=6D611A,,2025-02-25T00:15:57.727Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740442483-yfYL0HxP8bmK
1740442554-ETIBrWQt3HJn,https://puffy.com/products/puffy-lux-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=CB4CA5&amp_device_id=949726&oid=167909&affid=AAB323&sub1=53E9F6&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=344D43&gclid=C50813&_gl=A3491E,,2025-02-25T00:16:09.366Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1740442554-ETIBrWQt3HJn
1737667313-thQraUbi-CbS,https://puffy.com/products/puffy-mattress,,2025-02-25T00:18:27.667Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1737667313-thQraUbi-CbS
1740434116-BWDpaHuco9hn,https://puffy.com/products/puffy-topper,,2025-02-25T00:18:37.404Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740434116-BWDpaHuco9hn
1739384771-qZz_Tzcmc_4i,https://puffy.com/,,2025-02-25T00:18:50.688Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1739384771-qZz_Tzcmc_4i
1740232984-TeVcLzVnZxbZ,https://puffy.com/tools/returns/requests/5117881319458-20250224/courier_pickup,https://checkout.puffy.com/,2025-02-25T00:19:10.644Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740232984-TeVcLzVnZxbZ
1740442636-_fbuA3Lu93T0,https://puffy.com/products/puffy-mattress,,2025-02-25T00:19:14.240Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740442636-_fbuA3Lu93T0
1740434116-BWDpaHuco9hn,https://puffy.com/cart,,2025-02-25T00:19:17.363Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740434116-BWDpaHuco9hn
1740442636-_fbuA3Lu93T0,https://puffy.com/products/puffy-mattress?size=2C2D2C,,2025-02-25T00:19:27.045Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740442636-_fbuA3Lu93T0
1740434116-BWDpaHuco9hn,https://puffy.com/collections/bedding,,2025-02-25T00:19:42.623Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740434116-BWDpaHuco9hn
1740442789-12ffENoLiW-F,https://puffy.com/blogs/best-sleep/how-to-stop-fuzzy-blanket-from-shedding,android-app://com.google.android.googlequicksearchbox/,2025-02-25T00:19:51.420Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740442789-12ffENoLiW-F
1739406907-ekH8UsHAUKzC,https://puffy.com/cart,,2025-02-25T00:20:05.773Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",,1739406907-ekH8UsHAUKzC
1740442642-WKkBSrM75PJd,https://puffy.com/pages/contact-puffy-mattress#faqs,https://www.bing.com/,2025-02-25T00:20:51.767Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740442642-WKkBSrM75PJd
1740442865-Sab7MuT7jz9y,https://puffy.com/products/puffy-mattress,,2025-02-25T00:21:12.989Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15 Ddg/18.3",,1740442865-Sab7MuT7jz9y
1739898112-6XG3N8U3UPsf,https://puffy.com/,,2025-02-25T00:21:14.424Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1739898112-6XG3N8U3UPsf
1740442885-ye8yOzdDZLMF,https://puffy.com/products/puffy-mattress?irclickid=8711CC&utm_source=0291C7&utm_medium=7B4C8A&clickid=8711CC&sharedid=D41D8C&iradid=05DCA9&im_ref=8711CC&irgwc=C4CA42,,2025-02-25T00:21:26.566Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,1740442885-ye8yOzdDZLMF
1740442929-NfdUzZ04ZGo4,https://puffy.com/blogs/best-sleep/why-does-my-cat-love-my-heated-blanket,,2025-02-25T00:22:11.103Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,1740442929-NfdUzZ04ZGo4
1740441884-hifSrHuKbwkJ,https://puffy.com/products/puffy-monarch-mattress?size=BDBEDF&sfdr_ptcid=E7F163&sfdr_hash=654BA7&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=2170BC&gclid=4FAA17,https://www.google.com/,2025-02-25T00:22:12.724Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740441884-hifSrHuKbwkJ
