clientId,page_url,referrer,timestamp,event_name,event_data,user_agent,client_id,client_id_canonical
,https://puffy.com/,,2025-03-03T01:18:48.901Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,
1740964764-nQwGOmIlJxwH,https://puffy.com/products/puffy-mattress,https://www.google.com/,2025-03-03T01:19:27.326Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740964764-nQwGOmIlJxwH
1740964747-Oph6A9j3ODJA,https://puffy.com/cart,,2025-03-03T01:20:00.265Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740964747-Oph6A9j3ODJA
1740964764-nQwGOmIlJxwH,https://puffy.com/products/puffy-lux-mattress?size=719EF2,https://www.google.com/,2025-03-03T01:20:01.943Z,email_filled_on_popup,"{""user_email"":""b39c23c12269d1dcf5b14e52c7a4e3ea5d69d5fb3bc7270bb9b2f58ed01e174d""}","Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740964764-nQwGOmIlJxwH
1740964747-Oph6A9j3ODJA,https://puffy.com/collections/bed-frames,,2025-03-03T01:20:08.993Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740964747-Oph6A9j3ODJA
1740964823-K6Tk-SV23X47,https://puffy.com/products/puffy-topper?irclickid=9AA5DA&utm_source=AF630F&utm_medium=7B4C8A&clickid=9AA5DA&sharedid=D41D8C&iradid=139F4C&im_ref=9AA5DA&irgwc=C4CA42,,2025-03-03T01:20:24.980Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740964823-K6Tk-SV23X47
1740964683-izrDSqvUN3C2,https://puffy.com/pages/store-locator,https://puffy.com/products/puffy-mattress?size=Queen&utm_source=consumermattress.org&utm_medium=Affiliates&utm_campaign=6410_top10queenmattresses_20250228_v8.2.43&utm_content=mask05&amp_device_id=d2299e64-591f-4f23-9114-3fc6e144eff7&oid=5&affid=12&sub1=20009002690&sub2=174623011656&sub3=best%20queen%20size%20mattress&gad_source=1&gbraid=0AAAAADOofztfk8vAZctIgaAjGzFVz5BxX&gclid=Cj0KCQiAoJC-BhCSARIsAPhdfSjYJ1HQ5paYZLQ1q03tJjmusDZCpwWIqfDId_ok7lujq9SawhPOefUaAt-oEALw_wcB&_gl=1*3w3g0d*_gcl_aw*R0NMLjE3NDA5NjQ1OTUuQ2owS0NRaUFvSkMtQmhDU0FSSXNBUGhkZlNqWUoxSFE1cGFZWkxRMXEwM3RKam11c0RaQ3B3V0lxZkRJZF9vazdsdWpxOVNhd2hQT2VmVWFBdC1vRUFMd193Y0I.*_gcl_au*MTA3MDIzNTk1LjE3NDA5NjQ1OTU.,2025-03-03T01:21:19.241Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740964683-izrDSqvUN3C2
1740964667---FH9d9lwWSW,https://puffy.com/products/puffy-lux-mattress?utm_source=738AA8&utm_medium=AE24AC&utm_campaign=592CBE&utm_content=A02F38&amp_device_id=017486&oid=C81E72&affid=45C48C&sub1=8BEC54&sub2=F0C7DD&sub3=1D4885&sub4=910955&msclkid=66AA7F&utm_term=1D4885&_gl=FED8D7&kind=1B2C13&size=BDBEDF,https://source-4dd6a785.com/,2025-03-03T01:21:52.524Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",,1740964667---FH9d9lwWSW
1740964545-Fvhvni4i1tJW,https://puffy.com/products/puffy-topper?set_view=F7C622&size=FC4ACA,https://source-e34e0c2e.com/,2025-03-03T01:21:52.849Z,product_added_to_cart,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740964545-Fvhvni4i1tJW
,https://puffy.com/,,2025-03-03T01:21:56.095Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
1740964875-qGkNyW8rrfXj,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=4E01E0&utm_content=2DEE62&oid=C81E72&affid=ECCBC8&sub1=68EB5A&sub2=F93024&sub3=5AB805&gad_source=C4CA42&gbraid=68F76A&gclid=A53C1E&amp_device_id=7E4EF6&_gl=53FF35,https://source-4dd6a785.com/,2025-03-03T01:22:03.917Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1",,1740964875-qGkNyW8rrfXj
1740963241-5VHJ-N8RvWEN,https://puffy.com/products/puffy-sheets,https://www.google.com/,2025-03-03T01:22:23.800Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740963241-5VHJ-N8RvWEN
1740964617-f_jhebUSOnwt,https://puffy.com/products/puffy-royal-mattress,https://source-c53bdf19.com/,2025-03-03T01:23:22.386Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1 Ddg/18.3",,1740964617-f_jhebUSOnwt
1740965003-FcOxIbB76TLk,https://puffy.com/blogs/best-sleep/where-can-i-sell-my-bed-frame,https://www.google.com/,2025-03-03T01:23:25.140Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1",,1740965003-FcOxIbB76TLk
1740964545-Fvhvni4i1tJW,https://puffy.com/cart,https://source-e34e0c2e.com/,2025-03-03T01:23:37.747Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740964545-Fvhvni4i1tJW
,https://puffy.com/,,2025-03-03T01:23:47.623Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,
1740964747-Oph6A9j3ODJA,https://puffy.com/cart,,2025-03-03T01:23:49.134Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740964747-Oph6A9j3ODJA
1740964999-K-hfrxlTPmzk,https://puffy.com/cart,,2025-03-03T01:24:20.693Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740964999-K-hfrxlTPmzk
1740963241-5VHJ-N8RvWEN,https://puffy.com/products/puffy-comforter,https://www.google.com/,2025-03-03T01:24:40.200Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740963241-5VHJ-N8RvWEN
,https://puffy.com/,,2025-03-03T01:24:48.290Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/130.0.6723.90 Mobile/15E148 Safari/604.1",,
,https://puffy.com/,,2025-03-03T01:25:09.981Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",,
1740964617-f_jhebUSOnwt,https://puffy.com/products/puffy-royal-mattress,https://source-c53bdf19.com/,2025-03-03T01:25:18.677Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1 Ddg/18.3",,1740964617-f_jhebUSOnwt
1740965119-yooFilGvyBr_,https://puffy.com/products/puffy-royal-mattress?size=719EF2,,2025-03-03T01:25:20.779Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740965119-yooFilGvyBr_
,https://puffy.com/,,2025-03-03T01:25:25.226Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,
1740963241-5VHJ-N8RvWEN,https://puffy.com/products/puffy-sheets?size=1E921A&color=4E8723,https://www.google.com/,2025-03-03T01:25:29.047Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740963241-5VHJ-N8RvWEN
1740965092-x5-TkMYuOBhx,https://puffy.com/blogs/best-sleep/can-you-put-a-blanket-over-an-electric-blanket,,2025-03-03T01:25:29.205Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740965092-x5-TkMYuOBhx
1739333430-oPC7_q3hgzTS,https://puffy.com/products/puffy-topper?irclickid=5824C0&utm_source=0CD4C0&utm_medium=7B4C8A&clickid=5824C0&sharedid=D41D8C&iradid=139F4C&im_ref=5824C0&irgwc=C4CA42&size=719EF2,https://source-e34e0c2e.com/,2025-03-03T01:25:31.914Z,page_viewed,,"Mozilla/5.0 (Linux; Android 9; KFTRWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/132.1.97 like Chrome/132.0.6834.163 Safari/537.36",,1739333430-oPC7_q3hgzTS
1740963241-5VHJ-N8RvWEN,https://puffy.com/products/puffy-sheets?size=1E921A&color=4E8723,https://www.google.com/,2025-03-03T01:25:53.590Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740963241-5VHJ-N8RvWEN
1740964865-6CleZMJ0y3XZ,https://puffy.com/products/puffy-mattress-pad,https://www.google.com/,2025-03-03T01:26:10.788Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740964865-6CleZMJ0y3XZ
1740965167-vUj-jh3AZCx7,https://puffy.com/?irclickid=2063CE&utm_source=784F03&utm_medium=7B4C8A&clickid=2063CE&sharedid=E0CC80&iradid=139F4C&im_ref=2063CE&irgwc=C4CA42,,2025-03-03T01:26:17.901Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740965167-vUj-jh3AZCx7
,https://puffy.com/,,2025-03-03T01:26:22.128Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,
1740799766-16Z0ubFao_Up,https://puffy.com/products/puffy-mattress,https://www.google.com/,2025-03-03T01:26:56.814Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1",,1740799766-16Z0ubFao_Up
,https://puffy.com/,,2025-03-03T01:26:57.403Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,
1740965225-sHkuJop9h9W3,https://puffy.com/blogs/best-sleep/how-to-fix-a-heated-blanket,,2025-03-03T01:27:05.673Z,page_viewed,,Mozilla/5.0 (compatible; AhrefsSiteAudit/6.1; +http://ahrefs.com/robot/site-audit),,1740965225-sHkuJop9h9W3
