clientId,page_url,referrer,timestamp,event_name,event_data,user_agent
1740787342-83Sb4tB8l0wX,https://puffy.com/blogs/best-sleep/decoding-what-are-hygro-cotton-sheets?srsltid=27D146,https://www.google.com/,2025-03-01T00:03:29.301Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740787390-_r1cfA_P8s-o,https://puffy.com/blogs/best-sleep/how-to-crochet-a-throw-blanket,,2025-03-01T00:03:36.652Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1737595518-j2kWTpN4mRD5,https://puffy.com/cart,,2025-03-01T00:03:44.373Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1"
1740785175-vlekxE1zY5Np,https://puffy.com/products/puffy-mattress?size=FC4ACA&sfdr_ptcid=1D056B&sfdr_hash=089E8D&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=146AB2&gclid=A5AA89,https://www.google.com/,2025-03-01T00:04:01.728Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740787475-IdfkX-HrW4DZ,https://puffy.com/products/puffy-topper?irclickid=B0F642&utm_source=AF630F&utm_medium=7B4C8A&clickid=B0F642&sharedid=D41D8C&iradid=139F4C&im_ref=B0F642&irgwc=C4CA42,https://source-e34e0c2e.com/,2025-03-01T00:04:37.448Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
1740787401-eoIRoYyadIlk,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=D40447&utm_content=6295FD&amp_device_id=0AD7D5&oid=E4DA3B&affid=C20AD4&sub1=88CD30&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=BFEA71&_gl=061381,https://source-175c1c8e.com/top10s/?oid=5&affid=12&sub1=20829387081&sub2=&sub3=&gad_source=1&gclid=Cj0KCQiA2oW-BhC2ARIsADSIAWp-lKwwTBN4NbD5CzLqY-wkrk-dtHmJkCv4Ds4xNaAfCvAKOdUqovUaAoLwEALw_wcB,2025-03-01T00:04:49.564Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740692247-OJb2HJIdNQY_,https://puffy.com/products/puffy-royal-mattress,https://www.google.com/,2025-03-01T00:05:28.014Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/321.1.642804631 Mobile/15E148 Safari/604.1"
1740787381-SdXVVGd5ocVu,https://puffy.com/products/puffy-mattress?size=2C2D2C&utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=B324E7&utm_content=B47E18&_gl=506DD7&selectsize=B326B5,https://source-175c1c8e.com/top10queenmattresses/?oid=5&affid=12&sub1=20000857428&sub2=174070437813&sub3=mattress%20for%20queen%20bed&gad_source=1&gclid=Cj0KCQiA2oW-BhC2ARIsADSIAWqLDSEG3B2UkEXAzTaW9QBjH9U14a_OZr1L15oMbjOPwlhtd6zg23AaAq4GEALw_wcB,2025-03-01T00:05:41.707Z,product_added_to_cart,,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
1740787538-wiBL2LaeUUD6,https://puffy.com/products/puffy-topper?irclickid=FB5895&utm_source=86FD9C&utm_medium=7B4C8A&clickid=FB5895&sharedid=D41D8C&iradid=139F4C&im_ref=FB5895&irgwc=C4CA42,https://source-974a0532.com/sites/forbes-personal-shopper/article/best-mattress-topper-for-hip-pain/,2025-03-01T00:05:43.120Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740787546-RZSdYFn9NSaz,https://puffy.com/products/puffy-mattress?utm_campaign=E37643&oid=ECCBC8&affid=C81E72&sub1=EF2BC5&sub2=DFFDFD&sub3=20B1DA&fbclid=C2C229&utm_source=26CAE7&utm_medium=76E084&campaign_id=EF2BC5&ad_id=20B1DA&utm_id=EF2BC5&utm_content=20B1DA&utm_term=DFFDFD&kind=E37643,https://source-603bdc25.com/,2025-03-01T00:05:49.551Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBRV/703198452;IABMV/1]"
1739235584-CATzkpgrITLn,https://puffy.com/?utm_source=76EC05&utm_medium=18B43C&utm_campaign=BC15C3&utm_content=07861D&bxid=07861D&_kx=C7E925,,2025-03-01T00:06:46.198Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36 EdgA/133.0.0.0"
1740787644-FDoSsHwfdrz-,https://puffy.com/products/puffy-zen-bed-frame?size=72545F&sfdr_ptcid=1A9D1D&sfdr_hash=011128&media_type=78805A&oid=ECCBC8&affid=C81E72&sub1=ECE0AD&sub2=4BC0A7&sub3=01642D&fbclid=ED0BC2&utm_source=26CAE7&utm_medium=76E084&campaign_id=ECE0AD&ad_id=01642D&utm_id=ECE0AD&utm_content=01642D&utm_term=4BC0A7&utm_campaign=ECE0AD,https://source-603bdc25.com/,2025-03-01T00:07:26.979Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22A3354 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPad12,1;FBMD/iPad;FBSN/iPadOS;FBSV/18.0;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/703198452];FBNV/1"
1740772114-6tLihWaoC53m,https://puffy.com/?oid=ECCBC8&affid=E4DA3B&sub1=E752D5&sub2=CD08A8&sub3=D4D4EF&gad_source=C4CA42&gbraid=BB14BA&gclid=8C2744,https://www.google.com/,2025-03-01T00:07:35.836Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740787667-Hi9HNsVSAoE0,https://puffy.com/?irclickid=73678C&utm_source=C414B0&utm_medium=7B4C8A&clickid=73678C&sharedid=D41D8C&iradid=139F4C&irgwc=C4CA42,,2025-03-01T00:07:48.157Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1"
,https://puffy.com/blogs/best-sleep/how-to-layer-a-bed-with-a-quilt-and-comforter,,2025-03-01T00:07:50.159Z,page_viewed,,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
1740787687-AS5Su6BxPDzE,https://puffy.com/products/puffy-mattress?irclickid=EE515F&utm_source=921888&utm_medium=7B4C8A&clickid=EE515F&sharedid=BBCBAB&iradid=139F4C&im_ref=EE515F&irgwc=C4CA42,https://source-c53bdf19.com/,2025-03-01T00:08:08.903Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15"
1740360956-b_baK84oRdEn,https://puffy.com/products/puffy-mattress?irclickid=A96BD9&utm_source=D25A02&utm_medium=7B4C8A&clickid=A96BD9&sharedid=D41D8C&iradid=139F4C&im_ref=A96BD9&irgwc=C4CA42,https://source-20764338.com/mattress-reviews/puffy-mattress-review,2025-03-01T00:08:11.210Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740787331-S6LRE7EcUPRt,https://puffy.com/products/puffy-lux-mattress?utm_content=A78E8E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=7A05B8&amp_device_id=42CDAD&oid=167909&affid=9BF31C&sub1=A12BFE&sub2=8136DD&sub3=685914&sub4=5CFDB8&msclkid=524415&_gl=6F4CC2&size=2C2D2C,,2025-03-01T00:08:15.054Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1740787729-0Jr2X8ctH9_K,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=5F98DD&utm_content=6295FD&amp_device_id=2B91E7&oid=C81E72&affid=45C48C&sub1=8BEC54&sub2=F0C7DD&sub3=4693C6&sub4=910955&msclkid=5C7F67&utm_source=738AA8&utm_medium=AE24AC&utm_campaign=21C4E6&utm_term=4693C6&utm_content=10EDD0&_gl=8E03C1&kind=1B2C13,https://source-4dd6a785.com/top10adb/?oid=2&affid=9&sub1=590073956&sub2=1262240342979762&sub3=best%20mattress%20for%20adjustable%20base%202025&sub4=be&msclkid=92c57cbd75b6147036291b7f3a3d6b21&utm_source=bing&utm_medium=cpc&utm_campaign=Search%20Generic%20Exact%20Mobile%20Mattress%20High-P%20BMO%20Bing%20USA&utm_term=best%20mattress%20for%20adjustable%20base%202025&utm_content=bestmattress%20%22mattress%20for%20adjustable%22,2025-03-01T00:08:51.558Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36 EdgA/133.0.0.0"
1740787734-cqaQeWnKmrrp,https://puffy.com/blogs/best-sleep/how-to-wash-a-feather-blanket,,2025-03-01T00:09:31.807Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740787331-S6LRE7EcUPRt,https://puffy.com/products/puffy-lux-mattress?utm_content=A78E8E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=7A05B8&amp_device_id=42CDAD&oid=167909&affid=9BF31C&sub1=A12BFE&sub2=8136DD&sub3=685914&sub4=5CFDB8&msclkid=524415&_gl=6F4CC2&size=2C2D2C,,2025-03-01T00:10:15.992Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1740787775-cAXLODzKeIgG,https://puffy.com/blogs/best-sleep/how-to-crochet-a-baby-blanket,,2025-03-01T00:10:23.500Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740787856-iwethPF1KuiA,https://puffy.com/products/puffy-mattress?size=AF7EAE&sfdr_ptcid=F7E94A&sfdr_hash=EDDEEE,,2025-03-01T00:11:05.494Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740787920-SGT5x-24sbx5,https://puffy.com/products/puffy-mattress?size=719EF2&utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=D3F897&utm_content=8234BC&amp_device_id=0BEABC&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=A97C83&sub3=AB3121&gad_source=C4CA42&gbraid=D536E8&gclid=BB08C8&_gl=6283B9,https://source-175c1c8e.com/,2025-03-01T00:12:02.151Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1737588711-y19MZTLwAlS_,https://puffy.com/products/puffy-mattress?size=F8A6D9&sfdr_ptcid=15B4CF&sfdr_hash=21917C&oid=ECCBC8&affid=E4DA3B&sub1=79F8DB&gad_source=C4CA42&gbraid=B1E0B0&gclid=16A4E8&kind=E37643,https://www.google.com/,2025-03-01T00:12:47.008Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1740788027-Py62meDBzUCx,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=13647B&utm_content=8234BC&amp_device_id=959216&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=EA0334&sub3=D28FCD&gad_source=C4CA42&gbraid=D536E8&gclid=FB5318&_gl=FF9070&kind=E37643,https://source-175c1c8e.com/,2025-03-01T00:13:49.467Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1737588711-y19MZTLwAlS_,https://puffy.com/products/puffy-mattress?kind=E37643,https://www.google.com/,2025-03-01T00:13:54.120Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1737588711-y19MZTLwAlS_,https://puffy.com/cart,https://www.google.com/,2025-03-01T00:13:55.201Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1740788041-2BJ6N1JPQoK3,https://puffy.com/products/puffy-mattress?utm_campaign=E37643&oid=ECCBC8&affid=C81E72&sub1=34FDCA&sub2=4F8F74&sub3=8BCFBD&fbclid=9F671C&utm_source=26CAE7&utm_medium=76E084&campaign_id=34FDCA&ad_id=8BCFBD&utm_id=34FDCA&utm_content=8BCFBD&utm_term=4F8F74&kind=E37643,https://source-603bdc25.com/,2025-03-01T00:14:05.366Z,page_viewed,,"Mozilla/5.0 (Linux; Android 14; moto g 5G - 2024 Build/U1UFNS34.41-98-3-11; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.117 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/502.0.0.66.79;IABMV/1;]"
1737588711-y19MZTLwAlS_,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk43RlowS1ozUzVLRUdGU0ZFSjU0VktB?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,https://puffy.com/,2025-03-01T00:14:06.621Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1737588711-y19MZTLwAlS_,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk43RlowS1ozUzVLRUdGU0ZFSjU0VktB?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,https://puffy.com/,2025-03-01T00:14:06.622Z,checkout_started,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1740787888-P2gIgGCSUsEW,https://puffy.com/collections/bed-frames,https://source-c53bdf19.com/,2025-03-01T00:14:18.632Z,page_viewed,,"Mozilla/5.0 (Linux; Android 9; KFTRWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/132.1.97 like Chrome/132.0.6834.163 Safari/537.36"
1740788063-g4liOZvjoWM6,https://puffy.com/products/puffy-topper?irclickid=2DB4D0&utm_source=AF630F&utm_medium=7B4C8A&clickid=2DB4D0&sharedid=D41D8C&iradid=139F4C&im_ref=2DB4D0&irgwc=C4CA42,https://source-e34e0c2e.com/,2025-03-01T00:14:33.222Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1737588711-y19MZTLwAlS_,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk43RlowS1ozUzVLRUdGU0ZFSjU0VktB/processing?completed=B326B5&reload_receipt=68934A&skip_shop_pay=B326B5,,2025-03-01T00:15:22.708Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1737588711-y19MZTLwAlS_,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk43RlowS1ozUzVLRUdGU0ZFSjU0VktB/thank-you,,2025-03-01T00:15:22.716Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1737588711-y19MZTLwAlS_,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk43RlowS1ozUzVLRUdGU0ZFSjU0VktB/thank-you,,2025-03-01T00:15:22.719Z,checkout_completed,"{""transaction_id"":""ORD-20250301-229"",""revenue"":349,""items"":[{""item_id"":""10T-PUFF-24"",""item_name"":""Puffy Cloud Mattress"",""item_variant"":""Twin  -  (38\""W x 75\""L x 10\""H)"",""quantity"":1,""item_price"":349}],""user_email"":""9eec8595df3d21f9ac7292813dda77410b6f6e1af71ee5f88fbf074ec16c7521""}","Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1740541550-l5Ip5nYvTRsk,https://puffy.com/blogs/best-sleep/tips-on-how-to-get-stains-out-of-a-mattress-pad,https://checkout.puffy.com/,2025-03-01T00:15:22.783Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740788043-EiCJwwoaFGNE,https://puffy.com/?irclickid=28BF8E&utm_source=C414B0&utm_medium=7B4C8A&clickid=28BF8E&sharedid=D41D8C&iradid=139F4C&im_ref=28BF8E&irgwc=C4CA42,,2025-03-01T00:15:51.692Z,page_viewed,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740788100-UzYtpG-ck4Ip,https://puffy.com/products/puffy-lux-mattress?resultQuiz=C4CA42,https://www.google.com/,2025-03-01T00:16:03.639Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740788199-z4JAZrWK38a_,https://puffy.com/pages/puffy-mattress-and-puffy-lux,https://www.google.com/,2025-03-01T00:16:45.295Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740788199-z4JAZrWK38a_,https://puffy.com/products/puffy-lux-mattress,https://www.google.com/,2025-03-01T00:16:51.911Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740785558-K-P-8RwMOomN,https://puffy.com/blogs/best-sleep/will-medicare-pay-for-an-adjustable-bed,,2025-03-01T00:17:50.483Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740788252-ADaxRzVeTvpZ,https://puffy.com/blogs/bedroom/perfect-vintage-decor-for-your-bedroom-with-interior-designer-jenny-zacharewicz,,2025-03-01T00:18:02.740Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740743303-i8Ti762f9I3l,https://puffy.com/blogs/best-sleep/can-you-use-a-heated-blanket-on-an-air-mattress,https://checkout.puffy.com/,2025-03-01T00:18:23.637Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
