clientId,page_url,referrer,timestamp,event_name,event_data,user_agent
1740614495-qdCiI2bJuGY1,https://puffy.com/products/puffy-lux-mattress?size=2C2D2C,,2025-02-27T00:02:00.866Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1"
1740614499-2JZKGieZOO92,https://puffy.com/blogs/best-sleep/what-are-crib-sheets-how-to-fold-make-change-and-wash-them,https://checkout.puffy.com/,2025-02-27T00:02:05.784Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740614528-A6XuLnZaT5nv,https://puffy.com/?irclickid=2E7523&utm_source=C414B0&utm_medium=7B4C8A&clickid=2E7523&sharedid=D41D8C&iradid=139F4C&im_ref=2E7523&irgwc=C4CA42,,2025-02-27T00:02:10.017Z,page_viewed,,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
,https://puffy.com/,,2025-02-27T00:02:19.615Z,page_viewed,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0
1740614280-_HBxD1k3F83o,https://puffy.com/products/puffy-topper?size=FC4ACA&feel=DE8612,,2025-02-27T00:02:43.021Z,product_added_to_cart,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"
1740614468-UVTnuES5AG9t,https://puffy.com/products/puffy-lux-mattress?size=2C2D2C&sfdr_ptcid=15B4CF&sfdr_hash=21917C&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=156A4A,,2025-02-27T00:02:44.332Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740614399-Tb5jBlpwlnRs,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=534988&utm_content=F93BC8&amp_device_id=C38646&oid=E4DA3B&affid=C20AD4&sub1=88CD30&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=5CF7AA&_gl=BE8FAB&size=2C2D2C,https://source-175c1c8e.com/top10/?oid=5&affid=12&sub1=20829387081&sub2=&sub3=&gad_source=1&gclid=CjwKCAiAlPu9BhAjEiwA5NDSAxIaPXl2jCpCMZgd_9-eNVvlyUunlA_i1bqHz6cZNUxdaCMc_ce5zBoCgF0QAvD_BwE,2025-02-27T00:02:47.861Z,email_filled_on_popup,"{""user_email"":""61ac5e7ea6d68d38ba0b28b1335c2bda6578df9471bad352f3dd25a57f20d156""}","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740513917-fYxf7pEJmZnu,https://puffy.com/blogs/best-sleep/how-to-sleep-on-a-wedge-pillow-without-sliding-down,https://checkout.puffy.com/,2025-02-27T00:02:57.761Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740614356-QIgFuWNKAZM2,https://puffy.com/cart,,2025-02-27T00:03:11.399Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740614566-XZhUSLcVcQNu,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&gad_source=C4CA42&gclid=2AAD40&kind=33E241,android-app://com.google.android.googlequicksearchbox/,2025-02-27T00:03:16.284Z,product_added_to_cart,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740203040-A8OTCTg4Slju,https://puffy.com/products/puffy-monarch-mattress?size=72545F&sfdr_ptcid=051A43&sfdr_hash=9376A2&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=BB72FC&gclid=3C7F0E,,2025-02-27T00:05:06.550Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740614698-irSGu0H68CSf,https://puffy.com/pages/store-locator,https://puffy.com/?oid=3&affid=5&sub1=981137974&sub2=46770916217&sub3=puffy%20mattress&gad_source=1&gclid=CjwKCAiAlPu9BhAjEiwA5NDSA0O3ezdraeFgYxqhN9y5by1kOB-U_J_D60rxU-RY0iXNk4Timc8OLxoC9SgQAvD_BwE,2025-02-27T00:05:16.558Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1740421842-fgjP01_-iheR,https://puffy.com/products/puffy-lux-mattress?size=BDBEDF,,2025-02-27T00:05:29.014Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15"
1740614713-wRykhzKW_oMN,https://puffy.com/blogs/best-sleep/mattress-sinking-in-middle,https://checkout.puffy.com/,2025-02-27T00:05:30.490Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740614768-HhUoNAmQTAtx,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&gad_source=C4CA42&gclid=0A0F8D&kind=33E241,,2025-02-27T00:06:14.484Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740614769-IPU3XLqtYIVL,https://puffy.com/products/puffy-lux-mattress?size=FC4ACA&sfdr_ptcid=F29489&sfdr_hash=68218B&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=BB72FC&gclid=AA1669,https://www.google.com/,2025-02-27T00:07:07.194Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740614914-iKhzhZtXuK8Q,https://puffy.com/products/puffy-royal-mattress,,2025-02-27T00:08:35.400Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740614921-H9UyCAef_CK5,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=534988&utm_content=F93BC8&amp_device_id=38B59F&oid=E4DA3B&affid=C20AD4&sub1=45D3E7&sub2=9E0E5B&sub3=C1E728&gad_source=C4CA42&gclid=B26336&_gl=AD04AE,,2025-02-27T00:08:47.566Z,page_viewed,,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
1740554045-M8YDke_0poCo,https://puffy.com/products/puffy-lux-mattress?size=2C2D2C&sfdr_ptcid=F29489&sfdr_hash=68218B&oid=ECCBC8&affid=E4DA3B&sub1=79F8DB&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=A1A79F,,2025-02-27T00:08:49.329Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740614928-Sw0gEU-yRybq,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=2252A7&kind=33E241,,2025-02-27T00:08:53.077Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1739417220-bfnFDEDqCv2l,https://puffy.com/cart,,2025-02-27T00:09:10.438Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1740614950-hYdtThOl25O0,https://puffy.com/blogs/best-sleep/what-is-an-afghan-blanket,,2025-02-27T00:09:58.656Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740614784-vy1SCk9Aww64,https://puffy.com/pages/puffy-vs-nectar-mattress-comparison,,2025-02-27T00:10:02.666Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1740203040-A8OTCTg4Slju,https://puffy.com/products/puffy-royal-mattress?size=2C2D2C&sfdr_ptcid=CC3944&sfdr_hash=BC3797&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=BB72FC&gclid=3E536F,https://www.google.com/,2025-02-27T00:10:40.080Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1738204963-148Sjii_sK-3,https://puffy.com/products/puffy-lux-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=2B1287&kind=33E241,,2025-02-27T00:11:06.931Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740615074-kAWq0E2Lgy_6,https://puffy.com/blogs/best-sleep/can-you-use-an-electric-blanket-with-a-grounding-sheet?srsltid=330430,https://www.google.com/,2025-02-27T00:11:15.972Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0.1 Mobile/15E148 Safari/604.1"
1740614116-dGDSPiwZb-K9,https://puffy.com/?oid=ECCBC8&affid=E4DA3B&sub1=E752D5&sub2=CD08A8&sub3=D4D4EF&gad_source=C4CA42&gclid=FE0803,https://www.google.com/,2025-02-27T00:11:52.418Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740614116-dGDSPiwZb-K9,https://puffy.com/products/puffy-royal-mattress,,2025-02-27T00:12:18.774Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740615183-jgvwD5rfqumE,https://puffy.com/products/puffy-mattress?utm_content=31C5BF&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=50D8DD&amp_device_id=392D5E&oid=167909&affid=AAB323&sub1=311258&sub2=3FAA9C&sub3=F513F4&gad_source=C4CA42&gbraid=31AD32&gclid=DC95E4&_gl=E7532D,,2025-02-27T00:13:04.702Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740615186-v-O2cRIznI8o,https://puffy.com/products/puffy-mattress?size=BBD471&utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=45002D&utm_content=6295FD&amp_device_id=58D72B&oid=E4DA3B&affid=C20AD4&sub1=DAC80A&sub2=ADBE82&sub3=A16ACD&gad_source=C4CA42&gbraid=88BB0A&gclid=E9E805&_gl=A62CE0,,2025-02-27T00:13:07.857Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.33 Mobile/15E148 Safari/604.1"
1740614321-VO2bIKm0ZlpF,https://puffy.com/pages/puffy-mattress-and-puffy-lux?utm_source=6C8EBC&utm_medium=DAFE40&utm_campaign=B13F64&utm_content=DC6602&bxid=286425&_kx=17691E,,2025-02-27T00:13:17.631Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740615198-fx4aFyq55jEK,https://puffy.com/products/puffy-lux-mattress?size=B20861&sfdr_ptcid=B50D73&sfdr_hash=9D6F3C&oid=ECCBC8&affid=C81E72&sub1=29AC88&sub2=12CBB9&sub3=07751D&utm_medium=76E084&utm_id=29AC88&utm_content=07751D&utm_term=12CBB9&utm_campaign=29AC88&fbclid=7EB386,,2025-02-27T00:13:21.926Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"
1738610197-_F8InLGLwX_b,https://puffy.com/pages/store-locator?srsltid=6C1AFB,https://www.google.com/,2025-02-27T00:13:53.366Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740615251-RAk861ihcrXI,https://puffy.com/pages/350deal?clickid=52DA9D&im_ref=52DA9D&iradid=139F4C&irclickid=52DA9D&irgwc=C4CA42&sharedid=D41D8C&utm_campaign=10EE6E&utm_medium=7B4C8A&utm_source=2B7F2E,,2025-02-27T00:14:14.425Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740429861-kEgjTL6GUwDe,https://puffy.com/blogs/best-sleep/what-is-the-size-of-a-daybed-mattress,https://checkout.puffy.com/,2025-02-27T00:14:18.215Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740615278-oFEPxAUWmL51,https://puffy.com/blogs/best-sleep/heated-throw-vs-electric-blanket,,2025-02-27T00:15:04.984Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1735617315-js1gr6gLGUSD,https://puffy.com/cart,,2025-02-27T00:15:25.247Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15"
1740614769-IPU3XLqtYIVL,https://puffy.com/products/puffy-lux-mattress?size=FC4ACA&sfdr_ptcid=F29489&sfdr_hash=68218B&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=BB72FC&gclid=AA1669,,2025-02-27T00:15:31.710Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740615344-DB-bO6RMpTpz,https://puffy.com/pages/puffy-mattress-reviews,,2025-02-27T00:15:55.303Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
1740615358-fbnilcxsrrYy,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=3CC0E8&kind=33E241,,2025-02-27T00:16:02.434Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740615382-wp4pqTC_f7Kf,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=534988&utm_content=F93BC8&amp_device_id=2BB2AF&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=EB8E66&sub3=A7B9D2&gad_source=C4CA42&gbraid=A61679&gclid=2D2937&_gl=8F3F54,,2025-02-27T00:16:23.855Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740615476-tkVI_ff3Yus_,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=12F1C4&utm_content=751C86&amp_device_id=0EE33F&oid=E4DA3B&affid=C20AD4&sub1=3F47D7&sub2=3F03D1&sub3=BC50B8&gad_source=C4CA42&gbraid=CE9D92&gclid=4BD7F8&_gl=6BEBFE&kind=0E401F,,2025-02-27T00:17:57.404Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1737851834-yJQeQLLav5Pt,https://puffy.com/cart,,2025-02-27T00:19:44.626Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740615655-qhGO_utds5yj,https://puffy.com/collections/bed-frames,,2025-02-27T00:21:20.501Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740357425-kler9WNlY5JV,https://puffy.com/products/puffy-zen-bed-frame?size=2C2D2C&utm_content=A78E8E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=ED4DD3&oid=167909&affid=AAB323&sub1=D04F39&sub2=B974F2&sub3=1BE9A8&gad_source=C4CA42&gclid=3F3DB4&_gl=B8844D,,2025-02-27T00:21:35.495Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
1740227158-SMimn7OLTpe9,https://puffy.com/blogs/best-sleep/how-to-fold-a-blanket-into-a-pocket,https://source-afb1343a.com/,2025-02-27T00:21:36.182Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15 Ddg/17.7"
1740612097-Y6WtJkUGJF-g,https://puffy.com/products/puffy-lux-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=118AEE&utm_content=B47E18&amp_device_id=E0B465&oid=E4DA3B&affid=C20AD4&sub1=5CFFAD&sub2=4EAF7A&sub3=1D3CF9&gad_source=C4CA42&gbraid=8EB37F&gclid=545705&_gl=5AE7E5&kind=F7BEFC&size=719EF2,,2025-02-27T00:21:57.687Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1739641220-lbP2d2eORIEm,https://puffy.com/products/puffy-lux-mattress?size=719EF2,,2025-02-27T00:22:00.154Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740615734-bqp6ga3mcVCh,https://puffy.com/products/puffy-topper?irclickid=F1742D&utm_source=AF630F&utm_medium=7B4C8A&clickid=F1742D&sharedid=D41D8C&iradid=139F4C&im_ref=F1742D&irgwc=C4CA42,https://source-e34e0c2e.com/,2025-02-27T00:22:15.744Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1740615747-WHeh_tCsQtDd,https://puffy.com/products/puffy-lux-mattress,,2025-02-27T00:22:30.841Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740615737-kDhY-XTILvEJ,https://puffy.com/blogs/best-sleep/how-to-rotate-a-king-size-mattress,https://checkout.puffy.com/,2025-02-27T00:22:47.005Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740615747-WHeh_tCsQtDd,https://puffy.com/products/puffy-lux-mattress?size=2C2D2C,https://checkout.puffy.com/,2025-02-27T00:22:50.485Z,product_added_to_cart,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740615747-WHeh_tCsQtDd,https://puffy.com/cart,,2025-02-27T00:22:52.959Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740615747-WHeh_tCsQtDd,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk4yQ0hSSkpEMjZZNkJGTVZHMFk4TkZR?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,https://puffy.com/,2025-02-27T00:23:36.377Z,checkout_started,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
