clientId,page_url,timestamp,event_name,event_data,user_agent
1741216775-PaVP4vM7pnGW,https://puffy.com/products/puffy-mattress,2025-03-06T00:14:14.054Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"
1741216775-PaVP4vM7pnGW,https://puffy.com/products/puffy-mattress?size=2C2D2C,2025-03-06T00:14:34.295Z,product_added_to_cart,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"
1741216775-PaVP4vM7pnGW,https://puffy.com/cart,2025-03-06T00:14:35.696Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"
1741220060-Nc2jy-W7lfkV,https://puffy.com/blogs/best-sleep/how-to-put-ribbon-on-a-baby-blanket,2025-03-06T00:14:44.219Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1741220143-dS5QJwCsE8MF,https://puffy.com/products/puffy-lux-mattress?size=2C2D2C&sfdr_ptcid=15B4CF&sfdr_hash=21917C&oid=ECCBC8&affid=E4DA3B&sub1=79F8DB&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=CAE1CE,2025-03-06T00:16:14.525Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1741220185-39Fa0chUIasb,https://puffy.com/products/puffy-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=FB7F3E&oid=167909&affid=AAB323&sub1=53E9F6&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=205FF2&gclid=2DBD69&amp_device_id=6E9E6C&_gl=6DD80E,2025-03-06T00:16:28.373Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741220160-TKbafsRovZVn,https://puffy.com/products/puffy-topper?set_view=F7C622&size=FC4ACA&feel=682160,2025-03-06T00:17:11.197Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741220160-TKbafsRovZVn,https://puffy.com/cart,2025-03-06T00:17:13.320Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741215879-qg_JddcwL5A1,https://puffy.com/cart,2025-03-06T00:17:13.768Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1741220231-iui2zi81kSwF,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=5FF443&utm_content=8234BC&amp_device_id=ECF55C&oid=E4DA3B&affid=C20AD4&sub1=DAC80A&sub2=D31A9F&sub3=21BD17&gad_source=C4CA42&gbraid=68F912&gclid=C0C2C5&_gl=123264&kind=C3F4C3,2025-03-06T00:17:19.939Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1"
1740331773-yxQExO3-1TRP,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&gad_source=C4CA42&gclid=B842F6&kind=33E241&size=2C2D2C,2025-03-06T00:17:33.214Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1741220235-zBFaq9Z2L51o,https://puffy.com/blogs/best-sleep/mexican-blanket-on-the-wall,2025-03-06T00:17:35.102Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740629197-lpfnQ0X-MixN,https://puffy.com/?irclickid=18F4ED&utm_source=6AD530&utm_medium=7B4C8A&clickid=18F4ED&sharedid=40F8FD&iradid=8870E4&im_ref=18F4ED&irgwc=C4CA42,2025-03-06T00:17:49.946Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1741216775-PaVP4vM7pnGW,https://puffy.com/cart?addon=84ACAC&size=2C2D2C,2025-03-06T00:18:06.103Z,product_added_to_cart,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"
1741216775-PaVP4vM7pnGW,https://puffy.com/products/puffy-mattress?size=2C2D2C,2025-03-06T00:18:49.094Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"
1741220265-iEG-tEahqSni,https://puffy.com/products/puffy-mattress,2025-03-06T00:18:54.522Z,page_viewed,,"Mozilla/5.0 (Linux; Android 14; SM-S926U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.46 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/499.0.0.31.60;IABMV/1;]"
1741216775-PaVP4vM7pnGW,https://puffy.com/cart,2025-03-06T00:19:35.259Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"
1741220386-yy9pRKuM0cUR,https://puffy.com/blogs/best-sleep/how-to-make-a-loop-yarn-blanket,2025-03-06T00:19:48.515Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
,https://puffy.com/,2025-03-06T00:20:25.498Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
1741216775-PaVP4vM7pnGW,https://puffy.com/products/puffy-zen-bed-frame?size=2C2D2C,2025-03-06T00:21:00.665Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"
1741220332--xtmrpNSCj7C,https://puffy.com/cart,2025-03-06T00:21:04.684Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741058805-03XIigzCLD3t,https://puffy.com/products/puffy-zen-bed-frame?size=72545F&sfdr_ptcid=1A9D1D&sfdr_hash=011128&media_type=78805A&oid=ECCBC8&affid=C81E72&sub1=ECE0AD&sub2=4BC0A7&sub3=01642D&fbclid=1DDD48&utm_source=26CAE7&utm_medium=76E084&campaign_id=ECE0AD&ad_id=01642D&utm_id=ECE0AD&utm_content=01642D&utm_term=4BC0A7&utm_campaign=ECE0AD,2025-03-06T00:21:44.094Z,page_viewed,,"Mozilla/5.0 (Linux; Android 14; SM-S908U1 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.117 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/502.0.0.66.79;IABMV/1;]"
1741220514-T3CJESgvxP24,https://puffy.com/,2025-03-06T00:21:55.572Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741220514-T3CJESgvxP24,https://puffy.com/products/puffy-mattress,2025-03-06T00:22:02.090Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741220514-T3CJESgvxP24,https://puffy.com/products/puffy-mattress,2025-03-06T00:22:05.546Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741220505-JCNvxoY6dc7F,https://puffy.com/blogs/best-sleep/does-lemongrass-kill-bed-bugs,2025-03-06T00:22:06.194Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1738647849-cKL6lSAOaxM3,https://puffy.com/products/puffy-royal-mattress?resultQuiz=C4CA42&kind=FAEB4D,2025-03-06T00:22:12.144Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1"
1738171295-7K1c6MSCa6Xw,https://puffy.com/products/puffy-lux-mattress?variant=DEF1AC&sfdr_ptcid=B370AF&sfdr_hash=D6D65C&oid=ECCBC8&affid=C9F0F8&sub1=7D15C2&sub2=DE8E4A&sub3=D41D8C&sub4=910955&msclkid=799A13&utm_source=738AA8&utm_medium=AE24AC&utm_campaign=612929&utm_term=5A4EC5&utm_content=BCC28C,2025-03-06T00:22:15.945Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1741220516-yPSC25Fe8Vz0,https://puffy.com/products/puffy-lux-mattress,2025-03-06T00:22:18.473Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
