clientId,page_url,referrer,timestamp,event_name,event_data,user_agent
1740701199-3GYMQVmp5Rsv,https://puffy.com/blogs/best-sleep/what-is-a-minky-blanket,https://www.google.com/,2025-02-28T00:06:41.379Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740701220-RlTUgkRYy7F9,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=55F0E5&kind=33E241,,2025-02-28T00:07:04.365Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740691072-iLRbK4g-7YFl,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=5EF128&utm_content=8234BC&amp_device_id=CDCBA3&oid=E4DA3B&affid=C20AD4&sub1=6E1EF5&gad_source=C4CA42&gclid=217552&_gl=25EC5F&kind=C3F4C3,https://source-175c1c8e.com/,2025-02-28T00:07:19.288Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740701245-ehAHuAJYuSJf,https://puffy.com/blogs/best-sleep/how-to-make-a-bernat-blanket,https://www.google.com/,2025-02-28T00:07:27.047Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15"
1740701234-6Edwngru4bWb,https://puffy.com/products/puffy-lux-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=8DB694&utm_content=2DEE62&oid=E4DA3B&affid=6512BD&sub1=EB1CF9&sub2=4FC206&sub3=D41D8C&sub4=910955&msclkid=ED67A5&_gl=3D7D3C&size=2C2D2C,,2025-02-28T00:08:14.183Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1740701310-NPQWZhN001BF,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=81318B&utm_content=B47E18&amp_device_id=6ED5B1&oid=E4DA3B&affid=C20AD4&sub1=5CFFAD&sub2=99DF30&sub3=786761&gad_source=C4CA42&gclid=40A791&_gl=D63086,,2025-02-28T00:08:31.759Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740701360-ChRuHsS0dZ5h,https://puffy.com/blogs/best-sleep/what-goes-under-a-mattress,,2025-02-28T00:09:23.364Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1 (compatible; YandexMobileBot/3.0; +http://yandex.com/bots)"
1740701412-I0hXRPxeb_MY,https://puffy.com/products/puffy-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=8A1995&amp_device_id=DAA6E8&oid=167909&affid=9BF31C&sub1=A12BFE&sub2=C91136&sub3=7C2AB8&sub4=5CFDB8&msclkid=017DB1&_gl=B01C23,,2025-02-28T00:10:13.610Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36"
1740693376-AM5m731ZmqZ4,https://puffy.com/products/puffy-mattress?size=F8A6D9&sfdr_ptcid=B35AD9&sfdr_hash=6D192C&utm_source=1FF2BD&utm_medium=AE24AC&utm_campaign=0C90FC&oid=C81E72&affid=167909&sub1=B243C7&sub2=2CA388&sub3=925641&cto_pld=8D36EA,,2025-02-28T00:10:35.068Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740701090-9UD2qiDotpsr,https://puffy.com/blogs/best-sleep/what-color-bed-frame-should-i-get?srsltid=C9BEE9,https://www.google.com/,2025-02-28T00:11:28.740Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740701500-eShlQBDzKNqY,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=81318B&utm_content=B47E18&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=EB8E66&sub3=ACB44F&gad_source=C4CA42&gbraid=4E76C4&gclid=C2E94F&amp_device_id=F5E260&_gl=E5EB0C,,2025-02-28T00:11:42.558Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/304.0.607401217 Mobile/15E148 Safari/604.1"
1737087189-SS4q9AjxHU1P,https://puffy.com/products/puffy-mattress?kind=6D611A&size=719EF2,,2025-02-28T00:11:48.310Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740701412-I0hXRPxeb_MY,https://puffy.com/products/puffy-monarch-mattress,,2025-02-28T00:12:22.130Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36"
1740701530--S6f7kc_uiYG,https://puffy.com/blogs/best-sleep/what-color-comforter-goes-with-different-headboard-colors,https://checkout.puffy.com/,2025-02-28T00:12:38.013Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740701557-I4bCv1uENLis,https://puffy.com/products/puffy-adjustable-base?oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=37A83F,android-app://com.google.android.googlequicksearchbox/,2025-02-28T00:12:40.722Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740701386-Ume7ubQLn4zk,https://puffy.com/products/puffy-lux-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=8A1995&amp_device_id=17426A&oid=167909&affid=AAB323&sub1=311258&sub2=46EFF4&sub3=29A85D&gad_source=C4CA42&gbraid=F1283D&gclid=2B0822&_gl=B83272&size=719EF2,,2025-02-28T00:13:38.188Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740701577-CPr2rgTEOYk5,https://puffy.com/blogs/best-sleep/how-to-clean-polyurethane-foam-mattress,https://checkout.puffy.com/,2025-02-28T00:13:38.955Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740432826-xC4MziD4ohk6,https://puffy.com/apps/track-your-order,https://puffy.com/cart,2025-02-28T00:13:57.793Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15"
1740701631-8NjMgB1q7Jp2,https://puffy.com/products/puffy-topper?irclickid=0D851B&utm_source=AF630F&utm_medium=7B4C8A&clickid=0D851B&sharedid=D41D8C&iradid=139F4C&im_ref=0D851B&irgwc=C4CA42,,2025-02-28T00:14:05.108Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 16_7_10 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1740701278-8MzIOfgyPQ2h,https://puffy.com/products/puffy-lux-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=81318B&utm_content=B47E18&amp_device_id=A07C3E&oid=E4DA3B&affid=C20AD4&sub1=643214&sub2=7C08FF&sub3=2C5B02&gad_source=C4CA42&gclid=D1DB9C&_gl=52CB86&size=2C2D2C,,2025-02-28T00:14:23.548Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740701556-gS1C58s2uEJV,https://puffy.com/products/puffy-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=BC997F&amp_device_id=66314A&oid=167909&affid=AAB323&sub1=FF5F12&sub2=A868A4&sub3=28F1E9&gad_source=C4CA42&gclid=55BF6E&_gl=32DE07&kind=6D611A,,2025-02-28T00:15:06.602Z,email_filled_on_popup,"{""user_email"":""b223461c4252f743b0481a6913c5c7ce95f87a71db9f225ec214fbba1105ae0a""}","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1739110940--OzhYzF40fih,https://puffy.com/products/puffy-monarch-mattress,,2025-02-28T00:15:45.607Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740701747-jdE3AR89MDEx,https://puffy.com/blogs/wellness/most-searched-nightmares-and-what-they-mean?srsltid=C7C429,https://www.google.com/,2025-02-28T00:15:50.542Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740701766-3FFbXiVxyjOo,https://puffy.com/products/puffy-lux-mattress?irclickid=7131A1&utm_source=DDB185&utm_medium=7B4C8A&clickid=7131A1&sharedid=D41D8C&iradid=0668E7&im_ref=7131A1&irgwc=C4CA42,,2025-02-28T00:16:08.148Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.8.1 Mobile/15E148 Safari/604.1"
1740044068-SJbSAx8wF9vk,https://puffy.com/products/puffy-lux-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=68E74B&utm_content=B47E18&amp_device_id=551F4D&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=711383&sub3=9E5F86&gad_source=C4CA42&gbraid=7AB863&gclid=3F3D60&_gl=52E713&kind=9BE462,,2025-02-28T00:16:28.786Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
1740701774-FqePwvaStZeS,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=44FD69&kind=33E241&size=2C2D2C,android-app://com.google.android.googlequicksearchbox/,2025-02-28T00:16:39.304Z,email_filled_on_popup,"{""user_email"":""39b5ce4332a6917028c89d18a521c514658aa85a365eff79815fc1d72a3a952f""}","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1739234265-JRKC3i7Tf58r,https://puffy.com/blogs/best-sleep/how-to-fix-a-crochet-blanket-that-is-not-wide-enough,https://www.google.com/,2025-02-28T00:16:58.018Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.10 Safari/605.1.15"
1740701902-pK2NFX6l5nfK,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=81318B&utm_content=8234BC&oid=E4DA3B&affid=C20AD4&sub1=88CD30&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=775D74&amp_device_id=C8217E&_gl=3C1060,,2025-02-28T00:18:25.787Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740701967-PHjKGXi9dvG9,https://puffy.com/products/puffy-sheets?size=2C2D2C,,2025-02-28T00:19:29.943Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1740701831-LBzA5ESSC47U,https://puffy.com/collections/bed-frames,,2025-02-28T00:19:46.043Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/502.1.0.61.102;FBBV/702432576;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0;IABMV/1]"
1740701831-LBzA5ESSC47U,https://puffy.com/pages/puffy-mattress-and-puffy-lux?size=BDBEDF,,2025-02-28T00:20:44.219Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/502.1.0.61.102;FBBV/702432576;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0;IABMV/1]"
1740702042-l_SW1oOVeh9i,https://puffy.com/products/puffy-lux-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=81318B&utm_content=6295FD&amp_device_id=DF59DB&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=EB8E66&sub3=175A0E&gad_source=C4CA42&gbraid=4E76C4&gclid=C0682B&_gl=BC9D4F&size=719EF2,,2025-02-28T00:20:59.325Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1"
1740702074-FlJI_dWA-FGW,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=6C724B&utm_content=6295FD&amp_device_id=B04061&oid=C81E72&affid=ECCBC8&sub1=8046BD&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=4FE5C3&_gl=8E5562,,2025-02-28T00:21:16.591Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740702047-inQdFLs7of4N,https://puffy.com/blogs/wellness/most-searched-nightmares-and-what-they-mean?srsltid=FC6EF5,,2025-02-28T00:21:19.778Z,page_viewed,,"Mozilla/5.0 (Linux; Android 11; Nokia C1 2nd Edition Build/RP1A.201005.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.163 Mobile Safari/537.36"
1740684954-gaAgDaUjOaFv,https://puffy.com/products/puffy-mattress?size=2C2D2C,,2025-02-28T00:21:21.405Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1"
1740658170-rwXlEZwPkwn5,https://puffy.com/cart,,2025-02-28T00:21:54.753Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1737172476-fUqyoml2tzRA,https://puffy.com/products/puffy-adjustable-base,,2025-02-28T00:22:17.749Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740658170-rwXlEZwPkwn5,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLXdlc3QxOjAxSk40WVlIUUc3VkpBQk02WTlUMVRYVjkx?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,https://puffy.com/,2025-02-28T00:23:05.883Z,checkout_started,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740702189-zG72AZdPRv8x,https://puffy.com/products/puffy-lux-mattress?size=6E2D03&sfdr_ptcid=F84283&sfdr_hash=BABACC&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=946FBA&gclid=65A461,,2025-02-28T00:23:11.137Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1"
1740112029-uoQrBz4fq-lc,https://puffy.com/products/puffy-topper?oid=ECCBC8&affid=E4DA3B&sub1=06ABE4&sub2=71C0BD&sub3=403AFE&gad_source=C4CA42&gclid=03277E&size=FC4ACA&feel=682160,,2025-02-28T00:23:23.049Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740702226-07aTHyGx91DA,https://puffy.com/blogs/best-sleep/blanket-sizes-which-size-is-right-for-you,,2025-02-28T00:23:55.522Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740658170-rwXlEZwPkwn5,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLXdlc3QxOjAxSk40WVlIUUc3VkpBQk02WTlUMVRYVjkx/thank-you,https://puffy.com/,2025-02-28T00:23:58.550Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740702136-8CSHx8oJUD8Q,https://puffy.com/pages/affiliates-program,https://puffy.com/,2025-02-28T00:24:03.055Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1740702264-C6840woRCtzB,https://puffy.com/products/puffy-topper?irclickid=D7C995&utm_source=AF630F&utm_medium=7B4C8A&clickid=D7C995&sharedid=D41D8C&iradid=139F4C&im_ref=D7C995&irgwc=C4CA42,https://source-e34e0c2e.com/,2025-02-28T00:24:26.241Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1740701690-13PTl1zNu4pt,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=81318B&utm_content=6295FD&amp_device_id=779ED4&oid=E4DA3B&affid=C20AD4&sub1=88CD30&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=9CD599&gclid=ACD13C&_gl=CF8C06&size=719EF2,https://source-175c1c8e.com/,2025-02-28T00:24:35.103Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
1740702355-k696fGpfBiKZ,https://puffy.com/blogs/best-sleep/air-mattress-vs-sleeping-pad,,2025-02-28T00:26:15.941Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740702387-PSt6dvjbUkul,https://puffy.com/products/puffy-topper?fbclid=6A5B7C,https://source-660328a7.com/,2025-02-28T00:26:33.906Z,page_viewed,,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)
1740702429-rZLepSJEddeJ,https://puffy.com/,,2025-02-28T00:27:15.858Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15"
1740702222-moQhjiiPZrT9,https://puffy.com/cart,,2025-02-28T00:27:16.624Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) (Affirm-iOS-3.280.0-4011)"
1740702437-xucIFLnY4IHt,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=AC8316&utm_content=8234BC&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=EA0334&sub3=E56079&gad_source=C4CA42&gbraid=4E76C4&kind=C971FF,,2025-02-28T00:27:18.422Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1740702451-WkHyyTSjTH7R,https://puffy.com/blogs/best-sleep/can-you-plug-a-heated-blanket-into-a-power-strip,,2025-02-28T00:28:00.808Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740702178-FUP4P_zI8xYg,https://puffy.com/products/puffy-mattress,,2025-02-28T00:28:05.113Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"
