clientId,page_url,timestamp,event_name,event_data,user_agent
1741392082-sVV7LZIyabRK,https://puffy.com/products/puffy-pillow?oid=ECCBC8&affid=E4DA3B&sub1=06ABE4&sub2=F19DC5&sub3=ED26EB&gad_source=C4CA42&gclid=21F63C,2025-03-08T00:05:40.356Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
1741392082-sVV7LZIyabRK,https://puffy.com/products/puffy-sleep-mask,2025-03-08T00:06:01.620Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
1741392082-sVV7LZIyabRK,https://puffy.com/cart,2025-03-08T00:06:13.563Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
1741199662-KcIthdSALZHR,https://puffy.com/products/puffy-lux-mattress?size=E9DC92&sfdr_ptcid=5BBDEE&sfdr_hash=60816A&media_type=421B47&oid=ECCBC8&affid=C81E72&sub1=29AC88&sub2=12CBB9&sub3=07751D&fbclid=01601A&utm_source=26CAE7&utm_medium=76E084&campaign_id=29AC88&ad_id=07751D&utm_id=29AC88&utm_content=07751D&utm_term=12CBB9&utm_campaign=29AC88,2025-03-08T00:06:31.013Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/503.0.0.56.104;FBBV/704769221;FBDV/iPhone15,3;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/705873806;IABMV/1]"
1741392082-sVV7LZIyabRK,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5TSDI1UDFKR005WFowOTFZUkZHWVNI?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,2025-03-08T00:06:33.568Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
1741392082-sVV7LZIyabRK,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5TSDI1UDFKR005WFowOTFZUkZHWVNI?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,2025-03-08T00:06:33.631Z,checkout_started,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
1741392173-sWKd8wUy2wnN,https://puffy.com/products/puffy-lux-mattress?size=719EF2,2025-03-08T00:06:52.071Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741392419-55mJ8zwdxKJv,https://puffy.com/blogs/best-sleep/why-is-my-air-mattress-making-popping-noise,2025-03-08T00:07:30.800Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1741392418-vwJ4MErkLbl7,https://puffy.com/blogs/best-sleep/how-long-to-adjust-to-new-mattress,2025-03-08T00:07:34.666Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740093989-SrmrJu2RaLNM,https://puffy.com/products/puffy-mattress?step=C81E72&mattress=579817&size=BBD471&scrollTop=C4CA42,2025-03-08T00:07:49.428Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741392082-sVV7LZIyabRK,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5TSDI1UDFKR005WFowOTFZUkZHWVNI/processing,2025-03-08T00:07:56.609Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
1741392082-sVV7LZIyabRK,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5TSDI1UDFKR005WFowOTFZUkZHWVNI/thank-you,2025-03-08T00:08:02.378Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
1741392082-sVV7LZIyabRK,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5TSDI1UDFKR005WFowOTFZUkZHWVNI/thank-you,2025-03-08T00:08:02.442Z,checkout_completed,"{""transaction_id"":""ORD-20250308-323"",""revenue"":102,""items"":[{""item_id"":""k-mtplw-w-21"",""item_name"":""Puffy Signature Pillow"",""item_variant"":""King"",""quantity"":1,""item_price"":null}],""user_email"":""5e71a2a54ca3b1ac45dae6073f4b24b6658bc7727fd6128fa3aec4e90672d793""}","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
1741392492-UZ_kl5hh-BNV,https://puffy.com/blogs/wellness/delicious-protein-shake-before-bed-recipe,2025-03-08T00:08:35.432Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740174160-qJmOjzicDoYM,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSkhQQjROVFZHWjc0UjFNQldBMVA4UTAx?locale=CCE16C&skip_shop_pay=B326B5,2025-03-08T00:08:40.846Z,checkout_started,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1741392545-JLF35g0wxX9v,https://puffy.com/products/puffy-mattress?oid=ECCBC8&affid=C81E72&sub1=EF2BC5&sub2=28BD81&sub3=3923FF&fbclid=E6826A&utm_source=26CAE7&utm_medium=76E084&campaign_id=EF2BC5&ad_id=3923FF&utm_id=EF2BC5&utm_content=3923FF&utm_term=28BD81&utm_campaign=EF2BC5,2025-03-08T00:09:08.942Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/502.2.0.62.102;FBBV/702932779;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/705417386;IABMV/1]"
1741392568-M9hLIfr4CO2m,https://puffy.com/blogs/best-sleep/platform-bed-assembly-instructions,2025-03-08T00:09:32.449Z,page_viewed,,"Mozilla/5.0 (Linux; Android 11; moto g power (2022)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36"
1741392476-ralv9eUVr7nx,https://puffy.com/products/puffy-lux-mattress?step=C81E72&mattress=6E8A40&size=2C2D2C&scrollTop=C4CA42,2025-03-08T00:09:39.509Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1741392476-ralv9eUVr7nx,https://puffy.com/products/puffy-lux-mattress?step=C81E72&mattress=6E8A40&size=2C2D2C&scrollTop=C4CA42,2025-03-08T00:09:39.537Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1741392581-hpUoKlKimAX6,https://puffy.com/products/puffy-mattress?irclickid=9290BB&utm_source=56B69B&utm_medium=7B4C8A&clickid=9290BB&sharedid=D41D8C&iradid=139F4C&im_ref=9290BB&irgwc=C4CA42,2025-03-08T00:09:43.799Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741389954-ukunkymcPL-I,https://puffy.com/products/puffy-mattress?size=BBD471,2025-03-08T00:10:40.192Z,product_added_to_cart,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1741389954-ukunkymcPL-I,https://puffy.com/products/puffy-mattress?step=ECCBC8&mattress=579817&scrollTop=C4CA42,2025-03-08T00:10:50.648Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1741392647-369GYcSY6uRV,https://puffy.com/products/puffy-monarch-smart-bed-set,2025-03-08T00:11:00.392Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/358.1.731895952 Mobile/15E148 Safari/604.1"
1741392673-lJKkECmgqeBN,https://puffy.com/?fbclid=74387B,2025-03-08T00:11:15.864Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
1741392705-bAXfE-U9WiRx,https://puffy.com/products/puffy-mattress-protector?irclickid=84C0A6&clickid=84C0A6&sharedid=D41D8C&iradid=139F4C&im_ref=84C0A6&irgwc=C4CA42&size=719EF2,2025-03-08T00:11:56.551Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1741392673-lJKkECmgqeBN,https://puffy.com/products/puffy-lux-mattress?set_view=F7C622&size=2C2D2C,2025-03-08T00:12:31.643Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
1741392751-mmHUIW-APjwA,https://puffy.com/,2025-03-08T00:12:32.281Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741392665-SndGNITGuFpy,https://puffy.com/products/puffy-royal-mattress?resultQuiz=C4CA42,2025-03-08T00:12:41.899Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741314700-y7Ean3GCMb8S,https://puffy.com/products/puffy-zen-bed-frame?oid=ECCBC8&affid=C81E72&sub1=9BA155&sub2=64BB51&sub3=43033F&fbclid=13A24D&utm_source=26CAE7&utm_medium=76E084&campaign_id=9BA155&ad_id=43033F&utm_id=9BA155&utm_content=43033F&utm_term=64BB51&utm_campaign=9BA155,2025-03-08T00:13:58.336Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22B91 [FBAN/FBIOS;FBAV/500.0.0.52.98;FBBV/696635672;FBDV/iPad12,2;FBMD/iPad;FBSN/iPadOS;FBSV/18.1.1;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/700448384]"
1741392785-XWw3IUW93S3Y,https://puffy.com/pages/puffy-mattress-and-puffy-lux,2025-03-08T00:14:06.990Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
1741377409-Me1MI9_MFxI9,https://puffy.com/products/puffy-mattress,2025-03-08T00:14:08.987Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
1740093989-SrmrJu2RaLNM,https://puffy.com/,2025-03-08T00:14:29.806Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
,https://puffy.com/,2025-03-08T00:14:43.395Z,page_viewed,,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
1741377409-Me1MI9_MFxI9,https://puffy.com/products/puffy-mattress?step=ECCBC8&mattress=579817&scrollTop=C4CA42,2025-03-08T00:15:15.389Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
1741377409-Me1MI9_MFxI9,https://puffy.com/products/puffy-mattress?step=C81E72&mattress=579817&size=37A625&scrollTop=C4CA42,2025-03-08T00:15:36.287Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
1741392958-wOX70-1yjgYD,https://puffy.com/products/puffy-mattress?utm_content=31C5BF&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=C7B043&oid=167909&affid=AAB323&sub1=94A1E1&sub2=A1AC73&sub3=9C7A7E&gad_source=C4CA42&gbraid=AD432A&gclid=3D88B1&amp_device_id=717F9E&_gl=21D46B&size=2C2D2C,2025-03-08T00:16:10.076Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1"
1741350084-GBJCEorSHXWG,https://puffy.com/blogs/best-sleep/how-to-make-an-air-mattress-more-comfortable,2025-03-08T00:16:30.132Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1741392924-PuYr4_8akv6y,https://puffy.com/products/puffy-sheets,2025-03-08T00:17:19.160Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15 Ddg/18.3"
1741392924-PuYr4_8akv6y,https://puffy.com/blogs/best-sleep/alaskan-king-bed-vs-king,2025-03-08T00:17:26.665Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15 Ddg/18.3"
1741392973-D9MDYNX9prD8,https://puffy.com/products/puffy-lux-mattress?step=ECCBC8&kind=E37643,2025-03-08T00:18:51.600Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741393053-rIGA6ykHl3tV,https://puffy.com/blogs/best-sleep/how-many-stitches-for-a-blanket,2025-03-08T00:18:57.824Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
,https://puffy.com/blogs/bedroom/5-simple-bedroom-decor-ideas-to-stay-organized,2025-03-08T00:19:26.614Z,page_viewed,,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
1740481103-Wn7t0VZKZXEF,https://puffy.com/,2025-03-08T00:19:28.400Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741393006-YLIIYjL2taI2,https://puffy.com/products/puffy-monarch-mattress?step=ECCBC8,2025-03-08T00:19:32.653Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
1741390287-F4RgOHx6ljuA,https://puffy.com/products/puffy-royal-mattress?resultquiz=C4CA42&kind=6D611A&size=719EF2,2025-03-08T00:21:24.578Z,product_added_to_cart,,"Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1"
1740093989-SrmrJu2RaLNM,https://puffy.com/pages/puffy-donations,2025-03-08T00:21:28.893Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741393260-zIKVKDXcS2i2,https://puffy.com/blogs/best-sleep/twin-vs-full-a-mattress-comparison-guide?utm_campaign=48F76D&utm_medium=42B901&utm_source=37446A,2025-03-08T00:21:39.381Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1740093989-SrmrJu2RaLNM,https://puffy.com/pages/return-policy,2025-03-08T00:21:39.574Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1741393315-BbQyUNoDUrJb,https://puffy.com/blogs/best-sleep/a-complete-guide-on-how-to-wash-satin-sheets?srsltid=C183E2,2025-03-08T00:21:56.776Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
1739660384-Jo2ejB4DLMxS,https://puffy.com/products/puffy-mattress?size=F8A6D9&sfdr_ptcid=B35AD9&sfdr_hash=6D192C&utm_source=1FF2BD&utm_medium=AE24AC&utm_campaign=0C90FC&oid=C81E72&affid=167909&sub1=B243C7&sub2=2CA388&sub3=925641&cto_pld=267FBD,2025-03-08T00:22:18.118Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1741389954-ukunkymcPL-I,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5TSDlLWjlFTjZLQkJaUzBTOTBXOUEy?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,2025-03-08T00:22:23.463Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
1741393349-NvgoMSdlMpct,https://puffy.com/products/puffy-mattress?utm_content=31C5BF&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=C7B043&amp_device_id=E9362E&oid=167909&affid=9BF31C&sub1=72AD88&sub2=0E407B&sub3=BABF38&sub4=21AD0B&msclkid=741523&_gl=722F02,2025-03-08T00:22:34.367Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
1741393332-ROUncaWB7Nin,https://puffy.com/blogs/best-sleep/how-to-get-ink-out-of-bed-sheets,2025-03-08T00:22:37.244Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
1741390287-F4RgOHx6ljuA,https://puffy.com/products/puffy-royal-mattress?step=ECCBC8,2025-03-08T00:22:42.080Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1"
,https://puffy.com/collections/smart-bed-sets,2025-03-08T00:23:10.788Z,page_viewed,,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
1741393287-wd1kvyui_QNv,https://puffy.com/?irclickid=9860AC&utm_source=784F03&utm_medium=7B4C8A&clickid=9860AC&sharedid=E0CC80&iradid=139F4C&im_ref=9860AC&irgwc=C4CA42,2025-03-08T00:23:17.814Z,page_viewed,,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
